Entity,Year,regime_lied,exelec_lied,legelec_lied,opposition_lied,competition_lied,male_suffrage_lied,female_suffrage_lied,electdem_age_lied,electdem_age_group_lied,polyarchy_age_lied,polyarchy_age_group_lied,poliberties_lied,electdem_exp_lied,polyarchy_exp_lied,number_nonelectaut_lied,number_onepaut_lied,number_multipautne_lied,number_multipaut_lied,number_excldem_lied,number_maledem_lied,number_electdem_lied,number_poly_lied,number_electdem_18_lied,number_electdem_30_lied,number_electdem_60_lied,number_electdem_90_lied,number_electdem_91plus_lied,number_poly_18_lied,number_poly_30_lied,number_poly_60_lied,number_poly_90_lied,number_poly_91plus_lied,pop_nonelectaut_lied,pop_onepaut_lied,pop_multipautne_lied,pop_multipaut_lied,pop_excldem_lied,pop_maledem_lied,pop_electdem_lied,pop_poly_lied,pop_missreg_lied,pop_electdem_18_lied,pop_electdem_30_lied,pop_electdem_60_lied,pop_electdem_90_lied,pop_electdem_91plus_lied,pop_poly_18_lied,pop_poly_30_lied,pop_poly_60_lied,pop_poly_90_lied,pop_poly_91plus_lied,region
Tuscany,1854,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Tuscany,1855,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Tuscany,1856,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Tuscany,1857,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Tuscany,1858,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Tuscany,1859,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Tuscany,1860,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Tuvalu,1971,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1972,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1973,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1974,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1975,7,1,1,1,1,1,1,1,6,1,7,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1976,7,1,1,1,1,1,1,2,6,2,7,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1977,7,1,1,1,1,1,1,3,6,3,7,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1978,7,1,1,1,1,1,1,4,6,4,7,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1979,7,1,1,1,1,1,1,5,6,5,7,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1980,7,1,1,1,1,1,1,6,6,6,7,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1981,7,1,1,1,1,1,1,7,6,7,7,1,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1982,7,1,1,1,1,1,1,8,6,8,7,1,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1983,7,1,1,1,1,1,1,9,6,9,7,1,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1984,7,1,1,1,1,1,1,10,6,10,7,1,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1985,7,1,1,1,1,1,1,11,6,11,7,1,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1986,7,1,1,1,1,1,1,12,6,12,7,1,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1987,7,1,1,1,1,1,1,13,6,13,7,1,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1988,7,1,1,1,1,1,1,14,6,14,7,1,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1989,7,1,1,1,1,1,1,15,6,15,7,1,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1990,7,1,1,1,1,1,1,16,6,16,7,1,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1991,7,1,1,1,1,1,1,17,6,17,7,1,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1992,7,1,1,1,1,1,1,18,6,18,7,1,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1993,7,1,1,1,1,1,1,19,7,19,8,1,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1994,7,1,1,1,1,1,1,20,7,20,8,1,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1995,7,1,1,1,1,1,1,21,7,21,8,1,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1996,7,1,1,1,1,1,1,22,7,22,8,1,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1997,7,1,1,1,1,1,1,23,7,23,8,1,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1998,7,1,1,1,1,1,1,24,7,24,8,1,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,1999,7,1,1,1,1,1,1,25,7,25,8,1,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2000,7,1,1,1,1,1,1,26,7,26,8,1,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2001,7,1,1,1,1,1,1,27,7,27,8,1,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2002,7,1,1,1,1,1,1,28,7,28,8,1,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2003,7,1,1,1,1,1,1,29,7,29,8,1,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2004,7,1,1,1,1,1,1,30,7,30,8,1,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2005,7,1,1,1,1,1,1,31,8,31,9,1,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2006,7,1,1,1,1,1,1,32,8,32,9,1,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2007,7,1,1,1,1,1,1,33,8,33,9,1,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2008,7,1,1,1,1,1,1,34,8,34,9,1,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2009,7,1,1,1,1,1,1,35,8,35,9,1,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2010,7,1,1,1,1,1,1,36,8,36,9,1,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2011,7,1,1,1,1,1,1,37,8,37,9,1,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2012,7,1,1,1,1,1,1,38,8,38,9,1,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2013,7,1,1,1,1,1,1,39,8,39,9,1,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2014,7,1,1,1,1,1,1,40,8,40,9,1,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2015,7,1,1,1,1,1,1,41,8,41,9,1,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2016,7,1,1,1,1,1,1,42,8,42,9,1,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2017,7,1,1,1,1,1,1,43,8,43,9,1,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2018,7,1,1,1,1,1,1,44,8,44,9,1,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2019,7,1,1,1,1,1,1,45,8,45,9,1,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Tuvalu,2020,7,1,1,1,1,1,1,46,8,46,9,1,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oceania
Uganda,1894,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1895,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1896,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1897,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1898,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1899,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1900,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1901,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1902,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1903,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1904,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1905,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1906,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1907,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1908,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1909,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1910,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1911,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1912,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1913,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1914,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1915,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1916,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1917,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1918,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1919,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1920,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1921,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1922,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1923,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1924,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1925,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1926,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1927,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1928,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1929,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1930,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1931,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1932,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1933,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1934,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1935,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1936,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1937,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1938,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1939,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1940,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1941,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1942,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1943,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1944,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1945,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1946,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1947,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1948,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1949,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1950,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1951,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1952,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1953,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1954,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1955,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1956,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1957,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1958,2,0,1,1,0,0,0,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1959,2,0,1,1,0,0,0,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1960,2,0,1,1,0,0,0,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1961,2,0,1,1,0,0,0,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1962,6,1,1,1,1,1,1,1,6,electoral democracy,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1963,6,1,1,1,1,1,1,2,6,electoral democracy,6,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1964,6,1,1,1,1,1,1,3,6,electoral democracy,6,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1965,6,1,1,1,1,1,1,4,6,electoral democracy,6,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1966,1,1,0,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1967,3,1,1,1,0,1,1,multiparty autocracy,3,multiparty autocracy,3,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1968,3,1,1,1,0,1,1,multiparty autocracy,3,multiparty autocracy,3,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1969,3,1,1,1,0,1,1,multiparty autocracy,3,multiparty autocracy,3,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1970,3,1,1,1,0,1,1,multiparty autocracy,3,multiparty autocracy,3,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1971,0,0,0,0,0,1,1,non-electoral autocracy,0,non-electoral autocracy,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1972,0,0,0,0,0,1,1,non-electoral autocracy,0,non-electoral autocracy,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1973,0,0,0,0,0,1,1,non-electoral autocracy,0,non-electoral autocracy,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1974,0,0,0,0,0,1,1,non-electoral autocracy,0,non-electoral autocracy,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1975,0,0,0,0,0,1,1,non-electoral autocracy,0,non-electoral autocracy,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1976,0,0,0,0,0,1,1,non-electoral autocracy,0,non-electoral autocracy,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1977,0,0,0,0,0,1,1,non-electoral autocracy,0,non-electoral autocracy,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1978,0,0,0,0,0,1,1,non-electoral autocracy,0,non-electoral autocracy,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1979,0,0,0,0,0,1,1,non-electoral autocracy,0,non-electoral autocracy,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1980,3,1,1,1,0,1,1,multiparty autocracy,3,multiparty autocracy,3,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1981,3,1,1,1,0,1,1,multiparty autocracy,3,multiparty autocracy,3,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1982,3,1,1,1,0,1,1,multiparty autocracy,3,multiparty autocracy,3,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1983,3,1,1,1,0,1,1,multiparty autocracy,3,multiparty autocracy,3,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1984,3,1,1,1,0,1,1,multiparty autocracy,3,multiparty autocracy,3,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1985,0,0,0,0,0,1,1,non-electoral autocracy,0,non-electoral autocracy,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1986,0,0,0,0,0,1,1,non-electoral autocracy,0,non-electoral autocracy,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
Uganda,1987,0,0,0,0,0,1,1,non-electoral autocracy,0,non-electoral autocracy,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
