Entity,Year,Earthquake deaths (NGDC-NOAA)
Slovenia,512,0
Slovenia,525,0
Slovenia,528,0
Slovenia,533,0
Slovenia,551,0
Slovenia,587,0
Slovenia,600,0
Slovenia,649,0
Slovenia,734,0
Slovenia,744,0
Slovenia,777,0
Slovenia,811,0
Slovenia,814,0
Slovenia,820,0
Slovenia,847,0
Slovenia,850,0
Slovenia,851,0
Slovenia,854,0
Slovenia,856,0
Slovenia,871,0
Slovenia,885,0
Slovenia,887,0
Slovenia,893,0
Slovenia,978,0
Slovenia,1000,0
Slovenia,1001,0
Slovenia,1008,0
Slovenia,1013,0
Slovenia,1026,0
Slovenia,1033,0
Slovenia,1037,0
Slovenia,1042,0
Slovenia,1057,0
Slovenia,1072,0
Slovenia,1101,0
Slovenia,1139,0
Slovenia,1143,0
Slovenia,1156,0
Slovenia,1157,0
Slovenia,1158,0
Slovenia,1169,0
Slovenia,1202,0
Slovenia,1209,0
Slovenia,1219,0
Slovenia,1222,0
Slovenia,1268,0
Slovenia,1269,0
Slovenia,1289,0
Slovenia,1290,0
Slovenia,1291,0
Slovenia,1293,0
Slovenia,1303,0
Slovenia,1305,0
Slovenia,1306,0
Slovenia,1310,0
Slovenia,1314,0
Slovenia,1319,0
Slovenia,1340,0
Slovenia,1341,0
Slovenia,1344,0
Slovenia,1349,0
Slovenia,1361,0
Slovenia,1372,0
Slovenia,1440,0
Slovenia,1456,0
Slovenia,1458,0
Slovenia,1463,0
Slovenia,1487,0
Slovenia,1490,0
Slovenia,1491,0
Slovenia,1494,0
Slovenia,1495,0
Slovenia,1498,0
Slovenia,1499,0
Slovenia,1500,0
Slovenia,1501,0
Slovenia,1502,0
Slovenia,1509,0
Slovenia,1511,15
Slovenia,1515,0
Slovenia,1531,0
Slovenia,1542,0
Slovenia,1551,0
Slovenia,1556,0
Slovenia,1560,0
Slovenia,1561,0
Slovenia,1564,0
Slovenia,1568,0
Slovenia,1570,0
Slovenia,1575,0
Slovenia,1579,0
Slovenia,1584,0
Slovenia,1586,0
Slovenia,1587,0
Slovenia,1596,0
Slovenia,1597,0
Slovenia,1600,0
Slovenia,1601,0
Slovenia,1604,0
Slovenia,1605,0
Slovenia,1606,0
Slovenia,1609,0
Slovenia,1611,0
Slovenia,1613,0
Slovenia,1616,0
Slovenia,1618,0
Slovenia,1619,0
Slovenia,1622,0
Slovenia,1626,0
Slovenia,1627,0
Slovenia,1628,0
Slovenia,1631,0
Slovenia,1633,0
Slovenia,1634,0
Slovenia,1636,0
Slovenia,1638,0
Slovenia,1640,0
Slovenia,1644,0
Slovenia,1645,0
Slovenia,1647,0
Slovenia,1649,0
Slovenia,1652,0
Slovenia,1654,0
Slovenia,1657,0
Slovenia,1659,0
Slovenia,1660,0
Slovenia,1662,0
Slovenia,1664,0
Slovenia,1666,0
Slovenia,1667,0
Slovenia,1668,0
Slovenia,1672,0
Slovenia,1673,0
Slovenia,1674,0
Slovenia,1677,0
Slovenia,1679,0
Slovenia,1680,0
Slovenia,1683,0
Slovenia,1687,0
Slovenia,1688,0
Slovenia,1692,0
Slovenia,1693,0
Slovenia,1694,0
Slovenia,1695,0
Slovenia,1700,0
Slovenia,1703,0
Slovenia,1704,0
Slovenia,1707,0
Slovenia,1709,0
Slovenia,1711,0
Slovenia,1713,0
Slovenia,1714,0
Slovenia,1716,0
Slovenia,1718,0
Slovenia,1721,0
Slovenia,1725,0
Slovenia,1726,0
Slovenia,1727,0
Slovenia,1730,0
Slovenia,1732,0
Slovenia,1736,0
Slovenia,1737,0
Slovenia,1738,0
Slovenia,1739,0
Slovenia,1746,0
Slovenia,1748,0
Slovenia,1750,0
Slovenia,1751,0
Slovenia,1754,0
Slovenia,1755,0
Slovenia,1757,0
Slovenia,1758,0
Slovenia,1761,0
Slovenia,1762,0
Slovenia,1763,0
Slovenia,1765,0
Slovenia,1766,0
Slovenia,1770,0
Slovenia,1771,0
Slovenia,1773,0
Slovenia,1780,0
Slovenia,1781,0
Slovenia,1782,0
Slovenia,1783,0
Slovenia,1784,0
Slovenia,1785,0
Slovenia,1786,0
Slovenia,1787,0
Slovenia,1788,0
Slovenia,1790,0
Slovenia,1791,0
Slovenia,1792,0
Slovenia,1793,0
Slovenia,1797,0
Slovenia,1799,0
Slovenia,1802,0
Slovenia,1804,0
Slovenia,1808,0
Slovenia,1810,0
Slovenia,1811,0
Slovenia,1812,0
Slovenia,1814,0
Slovenia,1815,0
Slovenia,1816,0
Slovenia,1818,0
Slovenia,1819,0
Slovenia,1820,0
Slovenia,1821,0
Slovenia,1822,0
Slovenia,1825,0
Slovenia,1827,0
Slovenia,1828,0
Slovenia,1829,0
Slovenia,1830,0
Slovenia,1831,0
Slovenia,1833,0
Slovenia,1834,0
Slovenia,1835,0
Slovenia,1837,0
Slovenia,1839,0
Slovenia,1840,0
Slovenia,1842,0
Slovenia,1843,0
Slovenia,1844,0
Slovenia,1845,0
Slovenia,1846,0
Slovenia,1847,0
Slovenia,1848,0
Slovenia,1850,0
Slovenia,1851,0
Slovenia,1852,0
Slovenia,1853,0
Slovenia,1854,0
Slovenia,1855,0
Slovenia,1856,0
Slovenia,1857,0
Slovenia,1858,0
Slovenia,1859,0
Slovenia,1861,0
Slovenia,1862,0
Slovenia,1863,0
Slovenia,1864,0
Slovenia,1865,0
Slovenia,1866,0
Slovenia,1867,0
Slovenia,1868,0
Slovenia,1869,0
Slovenia,1870,0
Slovenia,1872,0
Slovenia,1874,0
Slovenia,1875,0
Slovenia,1877,0
Slovenia,1878,0
Slovenia,1879,0
Slovenia,1880,0
Slovenia,1881,0
Slovenia,1882,0
Slovenia,1883,0
Slovenia,1884,0
Slovenia,1885,0
Slovenia,1886,0
Slovenia,1887,0
Slovenia,1888,0
Slovenia,1889,0
Slovenia,1890,0
Slovenia,1891,0
Slovenia,1893,0
Slovenia,1894,0
Slovenia,1895,7
Slovenia,1896,0
Slovenia,1897,0
Slovenia,1898,0
Slovenia,1899,0
Slovenia,1900,0
Slovenia,1901,0
Slovenia,1902,0
Slovenia,1903,0
Slovenia,1904,0
Slovenia,1905,0
Slovenia,1906,0
Slovenia,1907,0
Slovenia,1908,0
Slovenia,1909,0
Slovenia,1910,0
Slovenia,1911,0
Slovenia,1912,0
Slovenia,1913,0
Slovenia,1914,0
Slovenia,1915,0
Slovenia,1916,0
Slovenia,1917,0
Slovenia,1918,0
Slovenia,1920,0
Slovenia,1922,0
Slovenia,1923,0
Slovenia,1924,0
Slovenia,1925,0
Slovenia,1926,0
Slovenia,1927,0
Slovenia,1928,0
Slovenia,1929,0
Slovenia,1930,0
Slovenia,1931,0
Slovenia,1932,0
Slovenia,1933,0
Slovenia,1934,0
Slovenia,1935,0
Slovenia,1936,0
Slovenia,1937,0
Slovenia,1938,0
Slovenia,1939,0
Slovenia,1940,0
Slovenia,1941,0
Slovenia,1942,0
Slovenia,1943,0
Slovenia,1944,0
Slovenia,1945,0
Slovenia,1946,0
Slovenia,1947,0
Slovenia,1948,0
Slovenia,1949,0
Slovenia,1950,0
Slovenia,1951,0
Slovenia,1952,0
Slovenia,1953,0
Slovenia,1954,0
Slovenia,1955,0
Slovenia,1956,0
Slovenia,1957,0
Slovenia,1958,0
Slovenia,1959,0
Slovenia,1960,0
Slovenia,1961,0
Slovenia,1962,0
Slovenia,1963,0
Slovenia,1964,0
Slovenia,1965,0
Slovenia,1966,0
Slovenia,1967,0
Slovenia,1968,0
Slovenia,1969,0
Slovenia,1970,0
Slovenia,1971,0
Slovenia,1972,0
Slovenia,1973,0
Slovenia,1974,0
Slovenia,1975,0
Slovenia,1976,0
Slovenia,1977,0
Slovenia,1978,0
Slovenia,1979,0
Slovenia,1980,0
Slovenia,1981,0
Slovenia,1982,0
Slovenia,1983,0
Slovenia,1984,0
Slovenia,1985,0
Slovenia,1986,0
Slovenia,1987,0
Slovenia,1988,0
Slovenia,1989,0
Slovenia,1990,0
Slovenia,1991,0
Slovenia,1992,0
Slovenia,1993,0
Slovenia,1994,0
Slovenia,1995,0
Slovenia,1996,0
Slovenia,1997,0
Slovenia,1998,0
Slovenia,1999,0
Slovenia,2000,0
Slovenia,2001,0
Slovenia,2002,0
Slovenia,2003,0
Slovenia,2004,1
Slovenia,2005,0
Slovenia,2006,0
Slovenia,2007,0
Slovenia,2008,0
Slovenia,2009,0
Slovenia,2010,0
Slovenia,2011,0
Slovenia,2012,0
Slovenia,2013,0
Slovenia,2014,0
Slovenia,2015,0
Slovenia,2016,0
Slovenia,2017,0
Solomon Islands,-2000,0
Solomon Islands,-426,0
Solomon Islands,-186,0
Solomon Islands,-70,0
Solomon Islands,-33,0
Solomon Islands,-26,0
Solomon Islands,79,0
Solomon Islands,115,0
Solomon Islands,294,0
Solomon Islands,342,0
Solomon Islands,344,0
Solomon Islands,365,0
Solomon Islands,458,0
Solomon Islands,512,0
Solomon Islands,525,0
Solomon Islands,528,0
Solomon Islands,533,0
Solomon Islands,551,0
Solomon Islands,587,0
Solomon Islands,600,0
Solomon Islands,649,0
Solomon Islands,734,0
Solomon Islands,744,0
Solomon Islands,777,0
Solomon Islands,811,0
Solomon Islands,814,0
Solomon Islands,820,0
Solomon Islands,847,0
Solomon Islands,850,0
Solomon Islands,851,0
Solomon Islands,854,0
Solomon Islands,856,0
Solomon Islands,871,0
Solomon Islands,885,0
Solomon Islands,887,0
Solomon Islands,893,0
Solomon Islands,978,0
Solomon Islands,1000,0
Solomon Islands,1001,0
Solomon Islands,1008,0
Solomon Islands,1013,0
Solomon Islands,1026,0
Solomon Islands,1033,0
Solomon Islands,1037,0
Solomon Islands,1042,0
Solomon Islands,1057,0
Solomon Islands,1072,0
Solomon Islands,1101,0
Solomon Islands,1139,0
Solomon Islands,1143,0
Solomon Islands,1156,0
Solomon Islands,1157,0
Solomon Islands,1158,0
Solomon Islands,1169,0
Solomon Islands,1202,0
Solomon Islands,1209,0
Solomon Islands,1219,0
Solomon Islands,1222,0
Solomon Islands,1268,0
Solomon Islands,1269,0
Solomon Islands,1289,0
Solomon Islands,1290,0
Solomon Islands,1291,0
Solomon Islands,1293,0
Solomon Islands,1303,0
Solomon Islands,1305,0
Solomon Islands,1306,0
Solomon Islands,1310,0
Solomon Islands,1314,0
Solomon Islands,1319,0
Solomon Islands,1340,0
Solomon Islands,1341,0
Solomon Islands,1344,0
Solomon Islands,1349,0
Solomon Islands,1361,0
Solomon Islands,1372,0
Solomon Islands,1440,0
Solomon Islands,1456,0
Solomon Islands,1458,0
Solomon Islands,1463,0
Solomon Islands,1487,0
Solomon Islands,1490,0
Solomon Islands,1491,0
Solomon Islands,1494,0
Solomon Islands,1495,0
Solomon Islands,1498,0
Solomon Islands,1499,0
Solomon Islands,1500,0
Solomon Islands,1501,0
Solomon Islands,1502,0
Solomon Islands,1509,0
Solomon Islands,1511,0
Solomon Islands,1515,0
Solomon Islands,1531,0
Solomon Islands,1542,0
Solomon Islands,1551,0
Solomon Islands,1556,0
Solomon Islands,1560,0
Solomon Islands,1561,0
Solomon Islands,1564,0
Solomon Islands,1568,0
Solomon Islands,1570,0
Solomon Islands,1575,0
Solomon Islands,1579,0
Solomon Islands,1584,0
Solomon Islands,1586,0
Solomon Islands,1587,0
Solomon Islands,1596,0
Solomon Islands,1597,0
Solomon Islands,1600,0
Solomon Islands,1601,0
Solomon Islands,1604,0
Solomon Islands,1605,0
Solomon Islands,1606,0
Solomon Islands,1609,0
Solomon Islands,1611,0
Solomon Islands,1613,0
Solomon Islands,1616,0
Solomon Islands,1618,0
Solomon Islands,1619,0
Solomon Islands,1622,0
Solomon Islands,1626,0
Solomon Islands,1627,0
Solomon Islands,1628,0
Solomon Islands,1631,0
Solomon Islands,1633,0
Solomon Islands,1634,0
Solomon Islands,1636,0
Solomon Islands,1638,0
Solomon Islands,1640,0
Solomon Islands,1644,0
Solomon Islands,1645,0
Solomon Islands,1647,0
Solomon Islands,1649,0
Solomon Islands,1652,0
Solomon Islands,1654,0
Solomon Islands,1657,0
Solomon Islands,1659,0
Solomon Islands,1660,0
Solomon Islands,1662,0
Solomon Islands,1664,0
Solomon Islands,1666,0
Solomon Islands,1667,0
Solomon Islands,1668,0
Solomon Islands,1672,0
Solomon Islands,1673,0
Solomon Islands,1674,0
Solomon Islands,1677,0
Solomon Islands,1679,0
Solomon Islands,1680,0
Solomon Islands,1683,0
Solomon Islands,1687,0
Solomon Islands,1688,0
Solomon Islands,1692,0
Solomon Islands,1693,0
Solomon Islands,1694,0
Solomon Islands,1695,0
Solomon Islands,1700,0
Solomon Islands,1703,0
Solomon Islands,1704,0
Solomon Islands,1707,0
Solomon Islands,1709,0
Solomon Islands,1711,0
Solomon Islands,1713,0
Solomon Islands,1714,0
Solomon Islands,1716,0
Solomon Islands,1718,0
Solomon Islands,1721,0
Solomon Islands,1725,0
Solomon Islands,1726,0
Solomon Islands,1727,0
Solomon Islands,1730,0
Solomon Islands,1732,0
Solomon Islands,1736,0
Solomon Islands,1737,0
Solomon Islands,1738,0
Solomon Islands,1739,0
Solomon Islands,1746,0
Solomon Islands,1748,0
Solomon Islands,1750,0
Solomon Islands,1751,0
Solomon Islands,1754,0
Solomon Islands,1755,0
Solomon Islands,1757,0
Solomon Islands,1758,0
Solomon Islands,1761,0
Solomon Islands,1762,0
Solomon Islands,1763,0
Solomon Islands,1765,0
Solomon Islands,1766,0
Solomon Islands,1770,0
Solomon Islands,1771,0
Solomon Islands,1773,0
Solomon Islands,1780,0
Solomon Islands,1781,0
Solomon Islands,1782,0
Solomon Islands,1783,0
Solomon Islands,1784,0
Solomon Islands,1785,0
Solomon Islands,1786,0
Solomon Islands,1787,0
Solomon Islands,1788,0
Solomon Islands,1790,0
Solomon Islands,1791,0
Solomon Islands,1792,0
Solomon Islands,1793,0
Solomon Islands,1797,0
Solomon Islands,1799,0
Solomon Islands,1802,0
Solomon Islands,1804,0
Solomon Islands,1808,0
Solomon Islands,1810,0
Solomon Islands,1811,0
Solomon Islands,1812,0
Solomon Islands,1814,0
Solomon Islands,1815,0
Solomon Islands,1816,0
Solomon Islands,1818,0
Solomon Islands,1819,0
Solomon Islands,1820,0
Solomon Islands,1821,0
Solomon Islands,1822,0
Solomon Islands,1825,0
Solomon Islands,1827,0
Solomon Islands,1828,0
Solomon Islands,1829,0
Solomon Islands,1830,0
Solomon Islands,1831,0
Solomon Islands,1833,0
Solomon Islands,1834,0
Solomon Islands,1835,0
Solomon Islands,1837,0
Solomon Islands,1839,0
Solomon Islands,1840,0
Solomon Islands,1842,0
Solomon Islands,1843,0
Solomon Islands,1844,0
Solomon Islands,1845,0
Solomon Islands,1846,0
Solomon Islands,1847,0
Solomon Islands,1848,0
Solomon Islands,1850,0
Solomon Islands,1851,0
Solomon Islands,1852,0
Solomon Islands,1853,0
Solomon Islands,1854,0
Solomon Islands,1855,0
Solomon Islands,1856,0
Solomon Islands,1857,0
Solomon Islands,1858,0
Solomon Islands,1859,0
Solomon Islands,1861,0
Solomon Islands,1862,0
Solomon Islands,1863,0
Solomon Islands,1864,0
Solomon Islands,1865,0
Solomon Islands,1866,0
Solomon Islands,1867,0
Solomon Islands,1868,0
Solomon Islands,1869,0
Solomon Islands,1870,0
Solomon Islands,1872,0
Solomon Islands,1874,0
Solomon Islands,1875,0
Solomon Islands,1877,0
Solomon Islands,1878,0
Solomon Islands,1879,0
Solomon Islands,1880,0
Solomon Islands,1881,0
Solomon Islands,1882,0
Solomon Islands,1883,0
Solomon Islands,1884,0
Solomon Islands,1885,0
Solomon Islands,1886,0
Solomon Islands,1887,0
Solomon Islands,1888,0
Solomon Islands,1889,0
Solomon Islands,1890,0
Solomon Islands,1891,0
Solomon Islands,1893,0
Solomon Islands,1894,0
Solomon Islands,1895,0
Solomon Islands,1896,0
Solomon Islands,1897,0
Solomon Islands,1898,0
Solomon Islands,1899,0
Solomon Islands,1900,0
Solomon Islands,1901,0
Solomon Islands,1902,0
Solomon Islands,1903,0
Solomon Islands,1904,0
Solomon Islands,1905,0
Solomon Islands,1906,0
Solomon Islands,1907,0
Solomon Islands,1908,0
Solomon Islands,1909,0
Solomon Islands,1910,0
Solomon Islands,1911,0
Solomon Islands,1912,0
Solomon Islands,1913,0
Solomon Islands,1914,0
Solomon Islands,1915,0
Solomon Islands,1916,0
Solomon Islands,1917,0
Solomon Islands,1918,0
Solomon Islands,1920,0
Solomon Islands,1922,0
Solomon Islands,1923,0
Solomon Islands,1924,0
Solomon Islands,1925,0
Solomon Islands,1926,0
Solomon Islands,1927,0
Solomon Islands,1928,0
Solomon Islands,1929,0
Solomon Islands,1930,0
Solomon Islands,1931,50
Solomon Islands,1932,0
Solomon Islands,1933,0
Solomon Islands,1934,0
Solomon Islands,1935,0
Solomon Islands,1936,0
Solomon Islands,1937,0
Solomon Islands,1938,0
Solomon Islands,1939,12
Solomon Islands,1940,0
Solomon Islands,1941,0
Solomon Islands,1942,0
Solomon Islands,1943,0
Solomon Islands,1944,0
Solomon Islands,1945,0
Solomon Islands,1946,0
Solomon Islands,1947,0
Solomon Islands,1948,0
Solomon Islands,1949,0
Solomon Islands,1950,0
Solomon Islands,1951,0
Solomon Islands,1952,0
Solomon Islands,1953,0
Solomon Islands,1954,0
Solomon Islands,1955,0
Solomon Islands,1956,0
Solomon Islands,1957,0
Solomon Islands,1958,0
Solomon Islands,1959,0
Solomon Islands,1960,0
Solomon Islands,1961,0
Solomon Islands,1962,0
Solomon Islands,1963,0
Solomon Islands,1964,0
Solomon Islands,1965,0
Solomon Islands,1966,0
Solomon Islands,1967,0
Solomon Islands,1968,0
Solomon Islands,1969,0
Solomon Islands,1970,0
Solomon Islands,1971,0
Solomon Islands,1972,0
Solomon Islands,1973,0
Solomon Islands,1974,0
Solomon Islands,1975,0
Solomon Islands,1976,0
Solomon Islands,1977,52
Solomon Islands,1978,0
Solomon Islands,1979,0
Solomon Islands,1980,0
Solomon Islands,1981,0
Solomon Islands,1982,0
Solomon Islands,1983,0
Solomon Islands,1984,0
Solomon Islands,1985,0
Solomon Islands,1986,0
Solomon Islands,1987,0
Solomon Islands,1988,1
Solomon Islands,1989,0
Solomon Islands,1990,0
Solomon Islands,1991,0
Solomon Islands,1992,0
Solomon Islands,1993,0
Solomon Islands,1994,0
Solomon Islands,1995,0
Solomon Islands,1996,0
Solomon Islands,1997,0
Solomon Islands,1998,0
Solomon Islands,1999,0
Solomon Islands,2000,0
Solomon Islands,2001,0
Solomon Islands,2002,0
Solomon Islands,2003,0
Solomon Islands,2004,0
Solomon Islands,2005,0
Solomon Islands,2006,0
Solomon Islands,2007,52
Solomon Islands,2008,0
Solomon Islands,2009,0
Solomon Islands,2010,0
Solomon Islands,2011,0
Solomon Islands,2012,0
Solomon Islands,2013,10
Solomon Islands,2014,0
Solomon Islands,2015,0
Solomon Islands,2016,1
Solomon Islands,2017,0
South Africa,-2000,0
South Africa,-426,0
South Africa,-186,0
South Africa,-70,0
South Africa,-33,0
South Africa,-26,0
South Africa,79,0
South Africa,115,0
South Africa,294,0
South Africa,342,0
South Africa,344,0
South Africa,365,0
South Africa,458,0
South Africa,512,0
South Africa,525,0
South Africa,528,0
South Africa,533,0
South Africa,551,0
South Africa,587,0
South Africa,600,0
South Africa,649,0
South Africa,734,0
South Africa,744,0
South Africa,777,0
South Africa,811,0
South Africa,814,0
South Africa,820,0
South Africa,847,0
South Africa,850,0
South Africa,851,0
South Africa,854,0
South Africa,856,0
South Africa,871,0
South Africa,885,0
South Africa,887,0
South Africa,893,0
South Africa,978,0
South Africa,1000,0
South Africa,1001,0
South Africa,1008,0
South Africa,1013,0
South Africa,1026,0
South Africa,1033,0
South Africa,1037,0
South Africa,1042,0
South Africa,1057,0
South Africa,1072,0
South Africa,1101,0
South Africa,1139,0
South Africa,1143,0
South Africa,1156,0
South Africa,1157,0
South Africa,1158,0
South Africa,1169,0
South Africa,1202,0
South Africa,1209,0
South Africa,1219,0
South Africa,1222,0
South Africa,1268,0
South Africa,1269,0
South Africa,1289,0
South Africa,1290,0
South Africa,1291,0
South Africa,1293,0
South Africa,1303,0
South Africa,1305,0
South Africa,1306,0
South Africa,1310,0
South Africa,1314,0
South Africa,1319,0
South Africa,1340,0
South Africa,1341,0
South Africa,1344,0
South Africa,1349,0
South Africa,1361,0
South Africa,1372,0
South Africa,1440,0
South Africa,1456,0
South Africa,1458,0
South Africa,1463,0
South Africa,1487,0
South Africa,1490,0
South Africa,1491,0
South Africa,1494,0
South Africa,1495,0
South Africa,1498,0
South Africa,1499,0
South Africa,1500,0
South Africa,1501,0
South Africa,1502,0
South Africa,1509,0
South Africa,1511,0
South Africa,1515,0
South Africa,1531,0
South Africa,1542,0
South Africa,1551,0
South Africa,1556,0
South Africa,1560,0
South Africa,1561,0
South Africa,1564,0
South Africa,1568,0
South Africa,1570,0
South Africa,1575,0
South Africa,1579,0
South Africa,1584,0
South Africa,1586,0
South Africa,1587,0
South Africa,1596,0
South Africa,1597,0
South Africa,1600,0
South Africa,1601,0
South Africa,1604,0
South Africa,1605,0
South Africa,1606,0
South Africa,1609,0
South Africa,1611,0
South Africa,1613,0
South Africa,1616,0
South Africa,1618,0
South Africa,1619,0
South Africa,1622,0
South Africa,1626,0
South Africa,1627,0
South Africa,1628,0
South Africa,1631,0
South Africa,1633,0
South Africa,1634,0
South Africa,1636,0
South Africa,1638,0
South Africa,1640,0
South Africa,1644,0
South Africa,1645,0
South Africa,1647,0
South Africa,1649,0
South Africa,1652,0
South Africa,1654,0
South Africa,1657,0
South Africa,1659,0
South Africa,1660,0
South Africa,1662,0
South Africa,1664,0
South Africa,1666,0
South Africa,1667,0
South Africa,1668,0
South Africa,1672,0
South Africa,1673,0
South Africa,1674,0
South Africa,1677,0
South Africa,1679,0
South Africa,1680,0
South Africa,1683,0
South Africa,1687,0
South Africa,1688,0
South Africa,1692,0
South Africa,1693,0
South Africa,1694,0
South Africa,1695,0
South Africa,1700,0
South Africa,1703,0
South Africa,1704,0
South Africa,1707,0
South Africa,1709,0
South Africa,1711,0
South Africa,1713,0
South Africa,1714,0
South Africa,1716,0
South Africa,1718,0
South Africa,1721,0
South Africa,1725,0
South Africa,1726,0
South Africa,1727,0
South Africa,1730,0
South Africa,1732,0
South Africa,1736,0
South Africa,1737,0
South Africa,1738,0
South Africa,1739,0
South Africa,1746,0
South Africa,1748,0
South Africa,1750,0
South Africa,1751,0
South Africa,1754,0
South Africa,1755,0
South Africa,1757,0
South Africa,1758,0
South Africa,1761,0
South Africa,1762,0
South Africa,1763,0
South Africa,1765,0
South Africa,1766,0
South Africa,1770,0
South Africa,1771,0
South Africa,1773,0
South Africa,1780,0
South Africa,1781,0
South Africa,1782,0
South Africa,1783,0
South Africa,1784,0
South Africa,1785,0
South Africa,1786,0
South Africa,1787,0
South Africa,1788,0
South Africa,1790,0
South Africa,1791,0
South Africa,1792,0
South Africa,1793,0
South Africa,1797,0
South Africa,1799,0
South Africa,1802,0
South Africa,1804,0
South Africa,1808,0
South Africa,1810,0
South Africa,1811,0
South Africa,1812,0
South Africa,1814,0
South Africa,1815,0
South Africa,1816,0
South Africa,1818,0
South Africa,1819,0
South Africa,1820,0
South Africa,1821,0
South Africa,1822,0
South Africa,1825,0
South Africa,1827,0
South Africa,1828,0
South Africa,1829,0
South Africa,1830,0
South Africa,1831,0
South Africa,1833,0
South Africa,1834,0
South Africa,1835,0
South Africa,1837,0
South Africa,1839,0
South Africa,1840,0
South Africa,1842,0
South Africa,1843,0
South Africa,1844,0
South Africa,1845,0
South Africa,1846,0
South Africa,1847,0
South Africa,1848,0
South Africa,1850,0
South Africa,1851,0
South Africa,1852,0
South Africa,1853,0
South Africa,1854,0
South Africa,1855,0
South Africa,1856,0
South Africa,1857,0
South Africa,1858,0
South Africa,1859,0
South Africa,1861,0
South Africa,1862,0
South Africa,1863,0
South Africa,1864,0
South Africa,1865,0
South Africa,1866,0
South Africa,1867,0
South Africa,1868,0
South Africa,1869,0
South Africa,1870,0
South Africa,1872,0
South Africa,1874,0
South Africa,1875,0
South Africa,1877,0
South Africa,1878,0
South Africa,1879,0
South Africa,1880,0
South Africa,1881,0
South Africa,1882,0
South Africa,1883,0
South Africa,1884,0
South Africa,1885,0
South Africa,1886,0
South Africa,1887,0
South Africa,1888,0
South Africa,1889,0
South Africa,1890,0
South Africa,1891,0
South Africa,1893,0
South Africa,1894,0
South Africa,1895,0
South Africa,1896,0
South Africa,1897,0
South Africa,1898,0
South Africa,1899,0
South Africa,1900,0
South Africa,1901,0
South Africa,1902,0
South Africa,1903,0
South Africa,1904,0
South Africa,1905,0
South Africa,1906,0
South Africa,1907,0
South Africa,1908,0
South Africa,1909,0
South Africa,1910,0
South Africa,1911,0
South Africa,1912,0
South Africa,1913,0
South Africa,1914,0
South Africa,1915,0
South Africa,1916,0
South Africa,1917,0
South Africa,1918,0
South Africa,1920,0
South Africa,1922,0
South Africa,1923,0
South Africa,1924,0
South Africa,1925,0
South Africa,1926,0
South Africa,1927,0
South Africa,1928,0
South Africa,1929,0
South Africa,1930,0
South Africa,1931,0
South Africa,1932,0
South Africa,1933,0
South Africa,1934,0
South Africa,1935,0
South Africa,1936,0
South Africa,1937,0
South Africa,1938,0
South Africa,1939,0
South Africa,1940,0
South Africa,1941,0
South Africa,1942,0
South Africa,1943,0
South Africa,1944,0
South Africa,1945,0
South Africa,1946,0
South Africa,1947,0
South Africa,1948,0
South Africa,1949,0
South Africa,1950,0
South Africa,1951,0
South Africa,1952,0
South Africa,1953,0
South Africa,1954,0
South Africa,1955,0
South Africa,1956,0
South Africa,1957,0
South Africa,1958,0
South Africa,1959,0
South Africa,1960,0
South Africa,1961,0
South Africa,1962,0
South Africa,1963,0
South Africa,1964,0
South Africa,1965,0
South Africa,1966,0
South Africa,1967,0
South Africa,1968,0
South Africa,1969,12
South Africa,1970,0
South Africa,1971,0
South Africa,1972,0
South Africa,1973,0
South Africa,1974,0
South Africa,1975,0
South Africa,1976,4
South Africa,1977,0
South Africa,1978,0
South Africa,1979,0
South Africa,1980,0
South Africa,1981,0
South Africa,1982,0
South Africa,1983,0
South Africa,1984,0
South Africa,1985,0
South Africa,1986,0
South Africa,1987,0
South Africa,1988,0
South Africa,1989,0
South Africa,1990,12
South Africa,1991,0
South Africa,1992,0
South Africa,1993,0
South Africa,1994,0
South Africa,1995,0
South Africa,1996,0
South Africa,1997,15
South Africa,1998,0
South Africa,1999,0
South Africa,2000,0
South Africa,2001,0
South Africa,2002,0
South Africa,2003,0
South Africa,2004,0
South Africa,2005,2
South Africa,2006,0
South Africa,2007,0
South Africa,2008,0
South Africa,2009,2
South Africa,2010,0
South Africa,2011,0
South Africa,2012,0
South Africa,2013,0
South Africa,2014,1
South Africa,2015,0
South Africa,2016,0
South Africa,2017,0
South Korea,-2000,0
South Korea,-426,0
South Korea,-186,0
South Korea,-70,0
South Korea,-33,0
South Korea,-26,0
South Korea,79,0
South Korea,115,0
South Korea,294,0
South Korea,342,0
South Korea,344,0
South Korea,365,0
South Korea,458,0
South Korea,512,0
South Korea,525,0
South Korea,528,0
South Korea,533,0
South Korea,551,0
South Korea,587,0
South Korea,600,0
South Korea,649,0
South Korea,734,0
South Korea,744,0
South Korea,777,0
South Korea,811,0
South Korea,814,0
South Korea,820,0
South Korea,847,0
South Korea,850,0
South Korea,851,0
South Korea,854,0
South Korea,856,0
South Korea,871,0
South Korea,885,0
South Korea,887,0
South Korea,893,0
South Korea,978,0
South Korea,1000,0
South Korea,1001,0
South Korea,1008,0
South Korea,1013,0
South Korea,1026,0
South Korea,1033,0
South Korea,1037,0
South Korea,1042,0
South Korea,1057,0
South Korea,1072,0
South Korea,1101,0
South Korea,1139,0
South Korea,1143,0
South Korea,1156,0
South Korea,1157,0
South Korea,1158,0
South Korea,1169,0
South Korea,1202,0
South Korea,1209,0
