Entity,Year,Assassination,Hostage Taking (Kidnapping),Bombing/Explosion,Facility/Infrastructure Attack,Armed Assault,Hijacking,Unknown,Hostage Taking (Barricade Incident),Unarmed Assault
Guatemala,1988,7,1,7,1,12,0,1,0,0
Guatemala,1989,15,4,34,1,25,0,0,0,0
Guatemala,1990,21,8,30,1,23,0,0,0,0
Guatemala,1991,22,3,32,1,18,0,1,0,0
Guatemala,1992,10,1,27,0,9,0,1,0,0
Guatemala,1994,9,9,51,1,7,2,3,2,0
Guatemala,1995,32,12,15,3,4,0,16,0,0
Guatemala,1996,6,11,2,0,2,0,5,0,0
Guatemala,1997,7,3,2,1,8,2,3,0,0
Guatemala,1999,0,0,0,0,1,0,0,0,0
Guatemala,2000,0,0,0,0,1,0,0,0,0
Guatemala,2001,2,0,0,0,0,0,0,0,0
Guatemala,2003,2,0,0,0,1,0,0,0,0
Guatemala,2004,2,0,0,0,0,0,0,0,0
Guatemala,2006,3,0,0,0,1,0,0,0,0
Guatemala,2012,1,0,0,0,0,0,0,0,0
Guatemala,2013,4,0,0,0,2,0,0,0,0
Guinea,1980,2,0,0,0,0,0,0,0,0
Guinea,1992,2,0,0,0,0,0,0,0,0
Guinea,1994,1,0,0,0,1,0,0,0,0
Guinea,1996,1,0,0,0,0,0,0,0,0
Guinea,2000,0,1,0,1,7,0,3,0,0
Guinea,2005,1,0,0,0,0,0,0,0,0
Guinea,2013,0,0,0,2,0,0,0,0,0
Guinea,2015,1,0,1,0,0,0,0,0,0
Guinea,2016,1,0,0,0,0,0,0,0,0
Guinea-Bissau,2001,1,0,0,0,0,0,0,0,0
Guinea-Bissau,2003,0,0,0,0,1,0,0,0,0
Guinea-Bissau,2005,0,0,0,0,4,0,0,0,0
Guinea-Bissau,2006,0,0,1,0,0,0,0,0,0
Guinea-Bissau,2009,1,0,0,0,0,0,0,0,0
Guinea-Bissau,2012,1,0,0,0,0,0,0,0,0
Guyana,1978,1,0,0,0,0,0,0,0,0
Guyana,1979,1,0,0,0,1,0,0,0,0
Guyana,1980,0,0,1,0,0,0,0,0,0
Guyana,1981,0,1,0,0,0,0,0,0,0
Guyana,1990,0,0,5,0,0,0,0,0,0
Guyana,1992,1,0,0,1,0,0,2,0,0
Guyana,1997,0,0,1,0,0,0,0,0,0
Guyana,1998,0,0,2,0,0,0,0,0,0
Guyana,2001,0,0,0,0,1,0,0,0,0
Guyana,2002,0,0,0,0,1,0,0,0,0
Guyana,2003,0,1,0,0,0,0,0,0,0
Guyana,2006,1,0,0,0,1,0,0,0,0
Guyana,2008,0,0,0,0,3,0,0,0,0
Guyana,2016,1,0,0,0,0,0,0,0,0
Haiti,1973,0,1,0,0,0,0,0,0,0
Haiti,1974,0,0,2,0,0,0,0,0,0
Haiti,1983,0,0,6,0,0,0,0,0,0
Haiti,1987,2,0,0,3,5,0,0,0,0
Haiti,1988,2,0,3,0,1,0,0,0,0
Haiti,1989,1,0,1,0,0,1,0,0,0
Haiti,1990,0,0,1,0,2,0,0,0,0
Haiti,1991,5,2,0,3,1,1,5,0,0
Haiti,1992,14,1,5,2,3,0,2,0,0
Haiti,1994,9,2,4,2,4,0,2,0,4
Haiti,1995,14,1,0,2,14,0,2,0,1
Haiti,1996,12,2,4,4,5,0,0,0,0
Haiti,1997,5,0,0,2,6,0,2,0,1
Haiti,1998,0,0,1,0,0,0,0,0,0
Haiti,1999,1,0,0,0,4,0,0,0,0
Haiti,2000,3,0,6,0,0,0,0,0,0
Haiti,2001,0,0,4,0,1,0,0,0,0
Haiti,2002,1,0,0,1,0,0,0,0,0
Haiti,2003,0,0,0,4,1,0,0,0,0
Haiti,2004,0,0,0,0,2,0,0,0,0
Haiti,2005,0,0,0,0,1,0,0,0,0
Haiti,2006,0,0,0,0,1,0,0,0,0
Haiti,2007,1,0,0,0,1,0,0,0,0
Haiti,2016,0,0,0,0,1,0,0,0,0
Honduras,1973,0,0,0,0,0,0,0,0,1
Honduras,1979,1,0,2,1,0,0,1,0,1
Honduras,1980,4,6,4,0,2,0,0,0,0
Honduras,1981,0,3,9,0,4,1,0,0,0
Honduras,1982,1,3,25,0,3,1,0,1,0
Honduras,1983,3,4,12,0,10,0,0,0,0
Honduras,1984,1,1,8,0,1,0,0,1,0
Honduras,1985,0,0,5,0,4,0,0,0,0
Honduras,1986,1,0,1,0,5,0,1,0,0
Honduras,1987,1,0,7,1,5,0,5,1,0
Honduras,1988,4,1,13,0,3,0,0,0,0
Honduras,1989,9,0,16,0,4,0,0,0,0
Honduras,1990,2,1,9,0,1,0,0,0,0
Honduras,1991,11,2,4,0,4,0,0,0,0
Honduras,1992,5,0,2,4,1,0,0,0,0
Honduras,1994,2,1,2,1,0,0,0,0,0
Honduras,1995,5,3,4,0,0,0,0,0,0
Honduras,1996,5,0,13,0,1,0,0,0,0
Honduras,1997,4,1,10,0,5,1,0,0,1
Honduras,2002,0,1,0,0,0,0,0,0,0
Honduras,2004,0,0,0,0,1,0,0,0,0
Honduras,2009,2,0,6,0,0,0,0,0,0
Honduras,2011,0,0,0,0,1,0,0,0,0
Honduras,2013,0,0,1,0,1,0,0,0,0
Honduras,2014,1,0,0,0,0,0,0,0,0
Honduras,2016,1,0,0,0,0,0,0,0,0
Honduras,2017,0,0,0,0,1,0,0,0,0
Hong Kong,1980,0,0,1,0,0,0,0,0,0
Hong Kong,1981,0,0,3,0,0,0,0,0,0
Hong Kong,1989,0,0,1,0,0,0,0,0,0
Hong Kong,1990,0,0,0,0,1,0,0,0,0
Hong Kong,1991,0,0,1,0,0,0,0,0,0
Hong Kong,1992,1,0,0,0,3,0,2,0,0
Hong Kong,1994,0,2,0,0,1,0,1,0,0
Hong Kong,1995,0,0,0,1,0,0,0,0,0
Hong Kong,1996,2,0,0,0,0,0,1,0,0
Hong Kong,2000,0,0,1,0,1,0,0,0,0
Hong Kong,2001,0,0,1,0,0,0,0,0,0
Hong Kong,2005,0,0,1,0,0,0,0,0,0
Hong Kong,2008,0,0,0,0,0,0,0,0,1
Hungary,1989,0,0,1,0,0,0,0,0,0
Hungary,1991,1,0,1,0,1,0,0,0,0
Hungary,1992,0,0,0,0,0,0,1,0,0
Hungary,1994,0,0,2,0,0,0,0,0,0
Hungary,1996,2,0,9,0,1,0,0,0,1
Hungary,1997,0,0,13,2,1,0,0,0,1
Hungary,1998,0,0,2,0,0,0,0,0,0
Hungary,2001,0,0,1,0,0,0,0,0,0
Hungary,2008,0,0,0,1,1,0,0,0,0
Hungary,2009,0,0,0,1,0,0,0,0,0
Hungary,2014,0,0,1,0,0,0,0,0,0
Hungary,2015,0,0,1,0,0,0,0,0,0
Hungary,2016,0,0,1,0,0,0,0,0,0
Iceland,1983,0,0,1,0,0,0,0,0,0
Iceland,1986,0,0,0,0,0,0,1,0,0
Iceland,2012,0,0,1,0,0,0,0,0,0
Iceland,2014,0,0,0,1,0,0,0,0,0
India,1972,0,0,0,0,0,1,0,0,0
India,1975,0,0,1,0,0,0,0,0,0
India,1976,0,0,1,0,0,0,0,0,0
India,1977,0,0,0,0,0,1,0,0,0
India,1979,5,0,3,2,9,0,1,0,0
India,1980,3,0,5,0,2,0,0,0,0
India,1981,4,0,9,0,0,1,2,0,0
India,1982,4,0,4,0,1,1,3,0,0
India,1983,15,1,26,0,1,0,4,0,0
India,1984,58,0,66,9,14,5,7,0,0
India,1985,19,0,16,0,1,0,3,0,0
India,1986,37,2,9,1,35,0,12,0,0
India,1987,69,1,23,7,57,0,9,0,0
India,1988,160,5,72,6,110,0,5,0,0
India,1989,107,10,103,1,94,3,5,0,1
India,1990,123,23,115,9,74,2,3,0,0
India,1991,68,48,85,33,101,0,3,0,1
India,1992,52,18,57,5,92,0,9,0,4
India,1994,14,6,42,0,34,2,8,0,1
India,1995,26,9,61,31,18,1,12,0,21
India,1996,19,5,110,1,61,0,15,0,2
India,1997,10,4,109,1,52,2,15,0,0
India,1998,1,0,33,0,27,0,0,0,0
India,1999,5,9,57,1,36,0,2,0,2
India,2000,11,16,84,3,64,0,1,0,1
India,2001,21,12,92,6,96,0,3,0,4
India,2002,18,6,91,1,66,1,1,0,0
India,2003,22,8,89,5,70,0,0,1,1
India,2004,4,3,65,3,32,0,0,1,0
India,2005,10,7,79,3,45,0,2,0,0
India,2006,9,8,98,2,48,0,1,1,0
India,2007,7,7,86,2,45,0,2,0,0
India,2008,12,62,257,22,163,4,9,3,2
India,2009,12,54,246,82,232,5,39,0,2
India,2010,13,110,211,95,211,2,15,1,5
India,2011,10,98,209,89,205,0,27,0,7
India,2012,30,56,342,50,121,0,6,3,3
India,2013,45,71,342,52,166,2,10,2,4
India,2014,50,129,365,72,211,2,16,3,12
India,2015,34,147,395,91,172,3,28,4,10
India,2016,53,139,466,108,198,0,25,12,24
India,2017,69,110,301,203,220,5,9,13,36
Indonesia,1977,0,0,0,0,1,0,0,0,0
Indonesia,1978,1,1,0,0,0,0,0,0,0
Indonesia,1981,0,0,0,0,0,1,0,0,0
Indonesia,1984,0,1,1,0,0,0,0,0,0
Indonesia,1985,0,0,2,0,0,0,0,0,0
Indonesia,1986,0,0,4,0,0,0,0,0,0
Indonesia,1989,0,0,1,0,1,0,0,0,0
Indonesia,1990,1,0,0,0,2,0,0,0,0
Indonesia,1991,3,0,2,0,2,0,0,0,0
Indonesia,1992,0,0,0,0,4,0,0,0,0
Indonesia,1994,1,0,1,1,0,0,2,0,0
Indonesia,1995,5,3,0,4,4,0,7,1,0
Indonesia,1996,2,2,0,40,16,1,3,0,1
Indonesia,1997,1,1,1,8,7,0,9,0,0
Indonesia,1998,0,0,1,0,1,0,0,0,1
Indonesia,1999,0,6,3,9,36,0,4,0,2
Indonesia,2000,3,3,68,1,24,0,2,0,0
Indonesia,2001,3,7,49,15,26,0,4,0,1
Indonesia,2002,2,2,29,1,9,0,0,0,0
Indonesia,2003,0,0,11,0,7,0,0,0,0
Indonesia,2004,0,0,9,0,8,0,0,0,0
Indonesia,2005,0,0,10,0,5,0,0,0,0
Indonesia,2006,2,1,4,1,1,0,0,0,1
Indonesia,2007,0,0,1,0,0,0,0,0,1
Indonesia,2008,1,0,12,0,0,0,0,0,0
Indonesia,2009,0,0,7,1,11,0,0,0,0
Indonesia,2010,0,0,0,3,1,0,0,0,0
Indonesia,2011,1,0,11,1,7,0,0,0,1
Indonesia,2012,3,0,19,2,15,0,0,0,0
Indonesia,2013,3,1,9,6,13,0,0,0,0
Indonesia,2014,1,3,8,4,19,0,0,0,0
Indonesia,2015,0,5,5,8,10,0,1,0,0
Indonesia,2016,1,1,13,1,2,0,1,0,0
Indonesia,2017,2,0,6,3,13,0,0,2,1
International,2002,0,0,1,0,0,0,0,0,0
Iran,1970,0,1,2,0,1,1,0,0,0
Iran,1971,1,1,3,0,4,0,2,0,0
Iran,1972,2,0,12,0,1,0,0,0,0
Iran,1973,1,0,3,0,0,0,0,0,0
Iran,1974,1,0,9,1,0,0,0,0,0
Iran,1975,6,0,6,0,1,0,0,0,0
Iran,1976,2,0,1,0,1,0,0,0,0
Iran,1977,1,0,1,0,3,0,0,0,0
Iran,1978,6,0,9,8,3,0,0,0,1
Iran,1979,25,1,26,5,12,0,11,2,0
Iran,1980,7,1,53,4,0,0,2,0,0
Iran,1981,33,1,53,7,11,0,3,0,0
Iran,1982,14,0,11,1,0,0,0,0,0
Iran,1983,2,1,5,0,0,1,1,0,0
Iran,1984,5,0,8,0,0,4,0,0,0
Iran,1985,0,0,3,0,0,0,0,0,0
Iran,1986,1,0,4,0,0,0,1,0,0
Iran,1987,0,0,1,0,0,0,0,0,0
Iran,1988,1,0,5,0,0,0,0,0,0
Iran,1989,1,0,1,0,4,0,0,0,0
Iran,1990,3,0,6,0,1,1,0,0,0
Iran,1991,1,0,8,0,0,0,0,0,0
Iran,1992,0,1,7,1,5,0,2,0,0
Iran,1994,1,1,28,4,9,0,0,0,0
Iran,1995,0,0,4,2,2,0,0,0,0
Iran,1996,1,0,0,1,0,0,1,0,0
Iran,1998,1,0,3,0,1,0,0,0,0
Iran,1999,2,1,3,0,1,1,0,0,0
Iran,2000,1,0,12,1,0,1,0,0,0
Iran,2001,0,0,4,0,0,0,0,0,0
Iran,2003,0,0,1,0,1,0,0,0,0
Iran,2005,0,0,5,0,0,0,0,0,0
Iran,2006,0,2,8,0,3,0,1,0,0
Iran,2007,0,3,3,0,2,0,0,1,0
Iran,2008,0,2,3,0,1,0,2,0,0
Iran,2009,0,0,7,1,6,0,1,0,0
Iran,2010,2,1,5,0,5,0,1,0,0
Iran,2011,2,0,4,0,7,0,0,0,0
Iran,2012,0,0,2,0,2,0,1,0,0
Iran,2013,1,1,3,0,4,0,2,0,0
Iran,2014,1,1,2,0,5,0,0,0,0
Iran,2015,0,0,4,0,4,0,1,0,0
Iran,2016,1,0,7,0,1,0,1,0,0
Iran,2017,1,1,2,0,5,0,1,1,0
Iraq,1975,0,0,0,0,0,1,0,0,0
Iraq,1976,1,1,1,0,0,0,0,0,0
Iraq,1979,1,0,0,0,1,0,0,0,0
Iraq,1980,2,0,3,0,0,1,0,0,0
Iraq,1981,0,3,0,0,0,0,0,0,0
Iraq,1982,0,1,3,0,1,0,0,0,0
Iraq,1983,0,0,3,0,0,0,0,0,0
Iraq,1984,0,1,1,0,0,0,0,0,0
Iraq,1987,0,2,0,0,1,0,0,0,0
Iraq,1988,1,0,2,0,1,0,0,0,0
Iraq,1989,0,0,3,0,1,0,0,0,0
Iraq,1991,2,0,1,0,0,0,0,0,0
Iraq,1992,9,0,10,1,12,0,3,0,0
Iraq,1994,2,0,11,0,5,0,0,0,0
Iraq,1995,2,0,12,0,1,0,2,0,0
Iraq,1996,3,0,6,0,2,0,1,0,0
Iraq,1997,5,1,6,1,3,0,5,0,0
Iraq,1998,1,0,6,0,0,0,0,0,0
Iraq,1999,1,1,8,0,2,0,0,0,0
Iraq,2000,0,0,8,0,2,0,0,0,0
Iraq,2001,0,0,3,0,0,0,0,0,0
Iraq,2002,1,0,4,0,1,0,0,0,0
Iraq,2003,7,0,78,0,16,0,1,0,0
Iraq,2004,30,51,196,6,39,0,1,0,0
Iraq,2005,115,52,329,2,114,1,3,0,1
Iraq,2006,41,72,500,5,214,0,6,0,0
Iraq,2007,37,48,737,3,217,0,4,1,0
Iraq,2008,68,39,830,0,164,0,5,0,0
Iraq,2009,73,16,913,6,122,0,7,0,0
Iraq,2010,147,14,853,2,157,0,4,1,1
Iraq,2011,153,28,816,6,297,0,7,0,1
Iraq,2012,58,7,1118,2,247,1,4,0,0
Iraq,2013,165,39,2128,6,491,1,12,10,0
Iraq,2014,173,185,2871,32,543,6,117,6,0
Iraq,2015,86,134,2200,9,145,0,175,2,0
Iraq,2016,53,136,2760,51,169,0,188,2,1
Iraq,2017,50,115,1866,22,187,2,220,2,2
Ireland,1970,0,0,0,0,1,0,0,0,0
Ireland,1971,1,0,0,0,0,0,0,0,0
Ireland,1972,0,0,3,1,1,0,0,0,0
Ireland,1973,2,0,1,0,0,0,0,0,0
Ireland,1974,1,0,2,0,0,0,0,0,0
Ireland,1975,2,2,2,0,1,0,0,0,0
Ireland,1976,2,0,2,1,0,0,0,0,0
Ireland,1977,2,0,0,0,1,0,0,0,0
Ireland,1978,0,0,0,0,3,0,0,0,0
Ireland,1979,3,2,0,1,2,0,0,0,0
Ireland,1980,3,1,1,1,1,0,0,0,0
Ireland,1981,2,1,1,0,0,1,0,0,0
Ireland,1982,3,0,0,0,0,0,0,1,0
Ireland,1983,1,2,0,0,1,0,0,0,0
Ireland,1984,1,0,0,0,0,0,0,0,0
Ireland,1985,2,0,0,0,0,0,0,0,0
Ireland,1986,0,0,0,1,1,0,0,0,0
Ireland,1987,4,2,0,18,0,0,0,0,0
Ireland,1989,2,1,0,0,0,0,0,0,0
Ireland,1990,0,1,0,0,1,0,0,0,0
Ireland,1991,1,1,1,11,1,0,0,0,1
Ireland,1992,0,0,1,6,0,0,0,0,0
Ireland,1994,3,0,4,2,1,0,0,0,0
Ireland,1995,0,0,2,1,0,0,0,0,0
Ireland,1996,1,0,0,0,0,0,0,0,0
Ireland,1997,0,0,4,0,0,0,0,0,0
Ireland,1998,0,0,2,0,1,0,0,0,0
Ireland,1999,0,0,1,1,1,0,0,0,0
Ireland,2001,0,0,0,0,1,0,0,0,1
Ireland,2003,0,0,1,0,0,0,0,0,0
Ireland,2006,1,0,0,0,0,0,0,0,0
Ireland,2007,0,0,1,0,0,0,0,0,0
Ireland,2008,0,0,3,2,0,0,0,0,0
Ireland,2010,0,0,0,2,1,0,0,0,1
Ireland,2011,0,0,3,0,1,0,0,0,0
Ireland,2012,0,0,28,0,1,0,0,0,0
Ireland,2013,0,0,25,1,1,0,0,0,0
Ireland,2014,0,0,24,9,0,0,0,0,0
Ireland,2015,0,0,25,2,1,0,0,0,0
Ireland,2016,1,0,10,2,1,0,0,0,1
Ireland,2017,0,0,15,1,1,0,0,0,0
Israel,1971,0,0,1,0,0,0,0,0,0
Israel,1972,14,0,1,0,0,0,0,0,0
Israel,1973,0,0,1,0,0,0,0,0,0
Israel,1974,0,0,6,0,3,0,1,2,0
Israel,1975,0,0,1,0,0,0,0,1,0
Israel,1976,0,0,2,0,0,0,0,0,0
Israel,1977,2,0,4,0,0,0,0,0,0
Israel,1978,0,0,22,0,0,0,0,1,0
Israel,1979,1,1,122,2,2,0,1,1,0
Israel,1980,4,0,62,5,7,0,1,0,0
Israel,1981,0,0,30,3,3,0,0,0,0
Israel,1982,3,0,50,3,15,0,0,0,0
Israel,1983,0,0,23,3,5,0,0,0,0
Israel,1984,0,0,16,3,5,0,0,1,0
Israel,1985,0,0,19,1,1,0,0,0,0
Israel,1986,6,0,35,1,4,0,2,0,0
Israel,1987,4,0,13,2,4,0,0,0,0
Israel,1988,3,0,16,7,8,1,0,0,0
Israel,1989,30,4,32,8,11,0,0,0,2
Israel,1990,40,6,27,6,15,0,2,0,2
Israel,1991,31,1,14,5,10,1,0,0,2
Israel,1992,36,1,12,5,10,0,5,1,8
Israel,1994,19,2,13,1,13,0,4,0,3
Israel,1995,4,0,6,0,2,0,1,0,0
Israel,1996,1,1,10,0,6,0,0,0,1
Israel,1997,1,0,6,0,4,0,1,0,1
Israel,1998,0,0,10,0,4,0,0,0,0
Israel,1999,0,0,7,0,1,0,0,0,0
Israel,2000,0,0,10,3,0,0,0,0,2
Israel,2001,1,0,56,1,20,0,0,0,1
Israel,2002,0,0,61,0,12,1,1,0,0
Israel,2003,0,0,31,0,7,0,0,0,0
Israel,2004,0,0,19,0,0,0,0,0,0
Israel,2005,0,0,34,1,8,0,0,0,0
Israel,2006,0,2,75,0,4,0,0,0,0
Israel,2007,0,1,48,0,4,0,0,0,0
Israel,2008,0,0,124,0,9,0,0,0,1
Israel,2009,0,0,35,0,0,0,0,0,1
Israel,2010,0,0,14,0,0,0,0,0,0
Israel,2011,0,0,47,1,3,0,0,0,0
Israel,2012,0,0,61,1,3,0,0,0,0
Israel,2013,1,0,26,5,5,0,0,0,0
Israel,2014,0,1,270,4,16,0,0,0,2
Israel,2015,1,0,14,2,35,0,2,0,4
Israel,2016,0,1,16,9,24,0,0,0,0
Israel,2017,0,0,17,1,14,0,0,0,0
Italy,1970,0,0,1,0,0,1,0,0,1
Italy,1971,0,0,2,0,0,1,0,0,0
Italy,1972,0,0,4,0,0,0,0,0,0
Italy,1973,1,0,7,4,1,1,0,1,0
Italy,1974,0,2,11,8,1,0,0,0,0
Italy,1975,0,1,3,2,1,0,0,0,0
Italy,1976,8,3,79,55,26,0,0,2,0
Italy,1977,21,8,114,81,79,0,1,4,0
Italy,1978,39,7,98,83,40,0,3,6,1
Italy,1979,32,26,63,40,36,0,6,5,1
Italy,1980,35,2,32,30,8,1,1,1,0
Italy,1981,23,4,32,1,6,1,2,0,0
Italy,1982,7,0,13,0,2,0,1,0,0
Italy,1983,4,1,1,1,0,0,0,0,0
Italy,1984,6,0,7,0,1,0,0,0,0
Italy,1985,1,0,9,0,1,0,0,0,0
Italy,1986,2,0,4,1,0,0,0,0,0
Italy,1987,3,0,9,0,2,0,0,0,0
Italy,1988,1,0,27,1,0,0,0,0,0
Italy,1989,0,0,6,5,3,0,0,0,1
Italy,1990,0,0,6,0,0,0,0,0,0
Italy,1991,2,1,17,6,3,1,1,0,0
Italy,1992,12,3,15,3,3,0,1,0,0
Italy,1994,3,1,5,5,1,0,2,0,1
Italy,1995,0,0,0,0,1,0,0,0,0
Italy,1996,0,0,5,1,2,0,0,0,0
Italy,1997,0,3,4,0,0,0,1,0,0
Italy,1998,0,0,6,0,0,0,0,0,0
Italy,1999,1,0,5,0,1,0,0,0,0
Italy,2000,0,0,7,0,1,0,0,0,0
Italy,2001,0,0,9,1,1,0,0,0,0
Italy,2002,1,0,5,1,0,0,0,0,0
Italy,2003,0,0,12,2,0,0,0,0,1
Italy,2004,0,0,3,0,0,0,0,0,0
Italy,2005,0,0,6,0,0,0,0,0,0
Italy,2006,0,0,4,0,0,0,0,0,0
Italy,2008,0,1,0,0,0,0,0,0,1
Italy,2009,0,0,4,0,0,0,0,0,0
Italy,2010,1,0,9,0,0,0,0,0,0
Italy,2011,0,0,3,0,2,0,0,0,0
Italy,2012,1,0,7,1,1,0,0,0,0
Italy,2013,0,0,4,0,1,0,0,0,2
Italy,2014,0,0,4,2,0,0,0,0,1
Italy,2015,0,1,1,1,1,0,0,0,1
Italy,2016,0,0,9,1,1,0,0,0,0
Italy,2017,1,0,5,1,1,0,0,0,0
Jamaica,1974,0,0,2,0,0,0,0,0,0
Jamaica,1976,0,0,1,0,0,0,0,0,0
Jamaica,1979,0,1,0,0,1,0,0,0,0
Jamaica,1980,3,0,0,0,3,0,0,0,0
Jamaica,1981,0,0,0,0,1,0,0,0,0
Jamaica,1986,0,0,0,0,1,0,0,0,0
Jamaica,1991,0,0,0,1,0,0,0,0,0
Jamaica,1992,2,0,0,0,3,0,0,0,1
Jamaica,1994,2,0,0,0,0,0,0,0,0
Jamaica,1995,1,0,0,0,0,0,0,0,0
Jamaica,1996,1,0,0,0,0,0,0,0,0
Jamaica,1997,2,0,0,0,6,0,0,0,0
Jamaica,2007,0,0,0,0,1,0,0,0,0
Jamaica,2014,0,0,0,0,1,0,0,0,0
Jamaica,2017,0,0,0,2,0,0,0,0,0
Japan,1970,0,0,0,1,0,1,0,0,0
Japan,1973,0,0,0,2,0,0,0,0,0
Japan,1974,0,0,0,2,0,1,0,0,0
Japan,1975,0,0,11,1,0,0,0,0,0
Japan,1976,0,0,1,0,0,0,0,0,0
Japan,1977,0,0,4,0,0,0,0,0,0
Japan,1978,2,0,3,23,6,0,0,0,1
Japan,1979,1,0,0,9,3,0,2,0,1
Japan,1981,0,0,0,1,0,0,0,0,0
Japan,1982,0,0,0,2,0,0,0,0,0
Japan,1983,0,0,3,9,0,0,0,0,0
Japan,1984,0,0,1,12,1,0,0,0,1
Japan,1985,1,0,4,5,0,0,0,0,0
Japan,1986,0,0,5,5,0,0,0,0,0
Japan,1987,1,0,7,1,1,0,0,0,0
Japan,1988,1,0,7,3,3,0,1,0,1
Japan,1989,4,0,5,4,0,0,0,0,0
Japan,1990,1,0,26,47,17,0,0,0,2
Japan,1991,1,1,4,8,3,0,1,1,0
Japan,1992,4,0,15,13,6,0,1,0,1
Japan,1994,3,0,0,1,3,0,0,1,1
Japan,1995,3,0,4,1,1,1,2,0,8
Japan,1996,0,0,2,1,3,0,0,0,2
Japan,1997,0,0,4,0,0,0,0,0,1
Japan,1998,0,0,1,0,0,0,0,0,0
Japan,1999,0,0,2,0,0,0,0,0,0
Japan,2000,0,0,3,0,0,0,0,0,10
Japan,2001,0,0,3,0,0,0,0,0,0
Japan,2002,0,0,2,0,0,0,0,0,0
Japan,2003,0,0,1,1,0,0,0,0,0
Japan,2008,0,0,2,1,0,0,0,0,0
Japan,2009,0,0,0,1,0,0,0,0,0
Japan,2013,0,0,1,0,0,0,0,0,0
Japan,2014,0,0,5,0,0,0,0,0,0
Japan,2015,0,0,2,8,0,0,0,0,0
Japan,2016,0,0,0,0,0,0,0,1,0
Jordan,1970,1,3,1,0,1,0,1,2,0
Jordan,1971,0,0,4,0,0,1,0,0,0
Jordan,1972,4,0,3,0,0,0,0,0,0
Jordan,1973,0,0,0,0,1,0,0,0,0
Jordan,1976,0,0,0,0,0,0,0,1,0
Jordan,1980,1,0,0,0,0,0,0,0,0
Jordan,1981,2,0,0,0,0,0,0,0,0
Jordan,1982,0,0,1,0,0,0,0,0,0
Jordan,1983,0,0,7,0,0,0,0,0,0
Jordan,1984,2,0,3,0,0,0,0,0,0
Jordan,1988,0,0,1,0,0,0,0,0,0
Jordan,1990,0,0,0,2,1,0,0,0,0
Jordan,1991,3,0,3,2,3,0,0,0,0
Jordan,1992,1,0,1,0,0,0,0,0,0
Jordan,1994,1,0,3,0,1,0,1,0,0
Jordan,1995,0,0,0,0,3,0,0,0,0
Jordan,1996,2,0,0,0,0,0,0,0,0
Jordan,1997,1,0,0,0,2,0,0,0,0
Jordan,1998,0,0,1,0,0,0,0,0,0
Jordan,1999,0,0,0,1,1,0,0,0,0
Jordan,2000,1,0,0,0,1,0,0,0,0
Jordan,2001,1,0,1,0,0,0,0,0,0
Jordan,2002,0,0,1,0,1,0,0,0,0
Jordan,2005,0,0,4,0,0,0,0,0,0
Jordan,2006,0,0,0,0,1,0,0,0,0
Jordan,2010,0,0,2,0,0,0,0,0,0
Jordan,2012,1,0,0,0,1,0,0,0,0
Jordan,2013,0,0,1,0,0,0,0,0,0
Jordan,2014,0,0,1,0,2,0,0,0,0
Jordan,2015,0,0,1,2,1,0,0,0,0
Jordan,2016,1,0,2,1,4,0,0,1,0
Jordan,2017,0,0,0,6,2,0,0,0,0
Kazakhstan,1992,2,0,1,0,0,1,1,0,0
Kazakhstan,1994,0,1,0,0,0,0,0,0,0
Kazakhstan,1997,2,0,0,0,0,0,0,0,0
Kazakhstan,2000,0,0,0,0,1,0,0,0,0
Kazakhstan,2001,0,0,1,0,0,0,0,0,0
Kazakhstan,2008,0,0,1,0,0,0,0,0,0
Kazakhstan,2011,0,0,4,0,1,0,0,0,0
Kazakhstan,2012,1,0,0,1,2,0,0,0,0
Kazakhstan,2013,0,0,0,3,0,0,0,0,1
Kazakhstan,2016,0,0,0,0,2,1,0,0,0
Kenya,1975,1,0,3,0,0,0,0,0,0
Kenya,1976,0,0,2,0,0,0,0,0,0
Kenya,1978,0,0,1,0,0,0,0,0,0
Kenya,1980,0,0,1,0,0,0,0,0,0
Kenya,1989,0,0,1,1,2,0,0,0,0
Kenya,1991,0,0,0,5,0,0,0,0,0
Kenya,1992,6,0,7,1,12,0,2,0,2
Kenya,1994,2,0,1,0,2,0,0,0,0
Kenya,1995,2,0,0,0,1,0,0,0,1
Kenya,1996,1,0,1,1,0,0,0,0,0
Kenya,1997,2,0,0,1,10,0,3,0,1
Kenya,1998,1,0,1,0,0,0,0,0,0
Kenya,2000,0,1,0,0,2,0,1,0,0
Kenya,2001,1,0,0,1,2,0,0,0,3
Kenya,2002,0,0,2,0,0,0,0,0,0
Kenya,2003,1,0,0,0,1,0,0,0,0
Kenya,2005,0,0,0,0,2,0,0,0,0
Kenya,2006,0,0,0,0,2,0,0,0,0
Kenya,2007,1,1,1,1,6,0,1,0,1
Kenya,2008,0,0,1,1,9,0,0,0,0
Kenya,2009,0,1,0,0,0,0,0,0,0
Kenya,2010,0,0,4,0,8,0,0,0,0
Kenya,2011,0,3,29,0,9,0,1,0,0
Kenya,2012,4,4,42,2,27,0,1,0,0
Kenya,2013,2,4,33,4,33,1,1,1,1
Kenya,2014,6,9,46,0,47,5,1,1,0
Kenya,2015,6,1,28,0,24,2,4,6,0
Kenya,2016,1,4,33,2,19,0,2,4,0
Kenya,2017,1,12,40,11,24,7,1,1,0
