Entity,Year,"Unemployment rate, all ages, advanced education","Unemployment rate, all ages, less than basic education","Unemployment rate, all ages, all levels of education","Unemployment rate, all ages, intermediate education","Unemployment rate, all ages, basic education","Unemployment rate, all ages, education level not stated"
Pakistan,2006,1.299999952316284,.300000011920929,.6000000238418579,1.200000047683716,.6000000238418579,
Pakistan,2007,.8999999761581421,.1000000014901161,.4000000059604645,.8999999761581421,.5,
Pakistan,2008,1.100000023841858,.1000000014901161,.4000000059604645,1.100000023841858,.300000011920929,
Pakistan,2009,1.399999976158142,.2000000029802322,.5,1.100000023841858,.6000000238418579,
Pakistan,2010,2.299999952316284,.2000000029802322,.699999988079071,1.200000047683716,.699999988079071,
Pakistan,2011,2.099999904632568,.300000011920929,.800000011920929,1.700000047683716,.800000011920929,
Pakistan,2013,8.600000381469727,1.200000047683716,3,5.699999809265137,2.5,
Pakistan,2014,7,.4000000059604645,1.799999952316284,3.900000095367432,1.5,
Pakistan,2015,16.79999923706055,.6000000238418579,3.599999904632568,6.099999904632568,2.200000047683716,
Palau,2000,2.200000047683716,7.199999809265137,3.299999952316284,2.700000047683716,6.5,
Palestine,2000,12.5,13.19999980926514,13.5,12,14.60000038146973,
Palestine,2001,16,25.5,25.29999923706055,20.89999961853027,29.79999923706055,
Palestine,2002,17.79999923706055,32.09999847412109,31.20000076293945,26.20000076293945,37,
Palestine,2003,18.89999961853027,24.70000076293945,25.5,22.70000076293945,28.79999923706055,
Palestine,2004,20.60000038146973,25.60000038146973,26.79999923706055,23.39999961853027,30.39999961853027,
Palestine,2005,22,22.10000038146973,23.5,21.89999961853027,25,
Palestine,2006,22,23,23.70000076293945,20.70000076293945,25.79999923706055,
Palestine,2007,21.79999923706055,18.29999923706055,21.70000076293945,19.60000038146973,23.29999923706055,
Palestine,2008,25.79999923706055,24,26.60000038146973,24.29999923706055,28.39999961853027,
Palestine,2009,24.60000038146973,24,24.60000038146973,21.5,26.10000038146973,
Palestine,2010,23.79999923706055,23.5,23.70000076293945,21.29999923706055,24.79999923706055,
Palestine,2011,24.60000038146973,19.10000038146973,20.89999961853027,19.60000038146973,20.29999923706055,
Palestine,2012,28.60000038146973,19.10000038146973,23,21.60000038146973,21.60000038146973,
Palestine,2013,29.89999961853027,19.89999961853027,23.39999961853027,21.20000076293945,21.79999923706055,
Palestine,2014,33.5,26.10000038146973,27,25.20000076293945,24.79999923706055,
Palestine,2015,31.79999923706055,23.70000076293945,25.79999923706055,24,24.10000038146973,
Palestine,2016,33.20000076293945,27.10000038146973,26.89999961853027,26.10000038146973,24.10000038146973,
Palestine,2017,34.5,25.29999923706055,27.39999961853027,27.60000038146973,23.89999961853027,
Panama,2003,14.10000038146973,1.299999952316284,13.60000038146973,18.39999961853027,12.39999961853027,
Panama,2004,12.89999961853027,1.200000047683716,12.39999961853027,16.70000076293945,11.19999980926514,
Panama,2005,11.39999961853027,1.200000047683716,10.30000019073486,14.10000038146973,8.5,
Panama,2006,9.100000381469727,1,9.100000381469727,12.80000019073486,8,
Panama,2007,6.800000190734863,1,6.800000190734863,9,5.599999904632568,
Panama,2008,5.599999904632568,1.299999952316284,5.900000095367432,7.699999809265137,4.900000095367432,
Panama,2010,3.099999904632568,.800000011920929,3.700000047683716,5.199999809265137,3.400000095367432,2.599999904632568
Panama,2011,3.5,.800000011920929,4.5,6.400000095367432,2.599999904632568,3.599999904632568
Panama,2012,3.799999952316284,.8999999761581421,4.099999904632568,5.599999904632568,2,5.300000190734863
Panama,2013,1.299999952316284,1,2.299999952316284,3.599999904632568,2,
Panama,2014,2.200000047683716,.800000011920929,2.700000047683716,3.400000095367432,2.799999952316284,
Panama,2015,1.799999952316284,.6000000238418579,3,4.199999809265137,3,
Panama,2016,2.900000095367432,,3.299999952316284,4.5,3.099999904632568,
Papua New Guinea,2010,2.400000095367432,.8999999761581421,2,5,1.600000023841858,
Paraguay,2002,4.199999809265137,6.900000095367432,9.399999618530273,13.5,10.30000019073486,
Paraguay,2003,5.099999904632568,4,6.800000190734863,10.19999980926514,7.599999904632568,
Paraguay,2004,4.900000095367432,3.700000047683716,6.5,10.89999961853027,6.900000095367432,
Paraguay,2005,3.400000095367432,2.900000095367432,4.800000190734863,7.099999904632568,5.400000095367432,
Paraguay,2006,3.400000095367432,2.599999904632568,5.300000190734863,8.100000381469727,5.900000095367432,
Paraguay,2007,1.899999976158142,2.900000095367432,4.699999809265137,7.300000190734863,5.199999809265137,
Paraguay,2008,3,2.599999904632568,4.400000095367432,6.199999809265137,4.800000190734863,
Paraguay,2009,3.299999952316284,2.900000095367432,5.5,9,5.400000095367432,
Paraguay,2010,2.799999952316284,2.5,4.599999904632568,7.099999904632568,4.800000190734863,
Paraguay,2011,2.5,2.299999952316284,4.699999809265137,7.800000190734863,4.599999904632568,
Paraguay,2012,2.599999904632568,1.299999952316284,4.099999904632568,7.300000190734863,3.799999952316284,
Paraguay,2013,3.099999904632568,2.400000095367432,4.400000095367432,6.099999904632568,4.699999809265137,
Paraguay,2014,3,3.900000095367432,5,7.300000190734863,4.699999809265137,
Paraguay,2015,2.400000095367432,2.299999952316284,4.599999904632568,6.099999904632568,5.199999809265137,
Paraguay,2016,4.300000190734863,2.799999952316284,5.300000190734863,7.5,5.099999904632568,
Paraguay,2017,2.799999952316284,3.200000047683716,4.599999904632568,5.900000095367432,5,
Peru,1996,10.39999961853027,1.299999952316284,7.099999904632568,10.69999980926514,4,
Peru,1997,7,4.099999904632568,7.699999809265137,,1.700000047683716,
Peru,1998,7.800000190734863,4,7.900000095367432,,1.700000047683716,
Peru,1999,8.600000381469727,3.5,8,,1.600000023841858,
Peru,2000,7.699999809265137,1.100000023841858,7.400000095367432,,1.299999952316284,
Peru,2001,7.599999904632568,2.599999904632568,7.900000095367432,,1.799999952316284,
Peru,2002,7.099999904632568,2.200000047683716,5.800000190734863,8.699999809265137,5.199999809265137,
Peru,2003,12.90000009536743,7.299999952316284,13.80000019073486,17.2000002861023,13.80000019073486,
Peru,2004,13.30000019073486,9,13.90000009536743,17.50000047683716,13.39999961853027,
Peru,2005,13.90000009536743,8.399999856948853,14.09999990463257,17.30000019073486,14,
Peru,2006,11.5,6.700000047683716,12.40000057220459,15.10000038146973,12,
Peru,2007,10.80000019073486,6.800000071525574,12.19999980926514,14.99999952316284,12,
Peru,2008,10.09999990463257,6.800000190734863,12.09999990463257,15.2000002861023,12.40000033378601,
Peru,2009,9.400000095367432,6.00000011920929,11.90000009536743,15.59999990463257,10.50000023841858,
Peru,2010,9.400000095367432,6.600000083446503,11,13.80000019073486,10.39999985694885,
Peru,2011,8.699999809265137,6.299999952316284,10.7000002861023,13.40000057220459,10.79999995231628,
Peru,2012,8.000000238418579,5.399999916553497,9.699999809265137,12,9.5,
Peru,2013,7.300000190734863,5,8.899999856948853,12,6.699999809265137,
Peru,2014,7.299999713897705,3.699999928474426,8.699999809265137,11.5,7.299999713897705,
Peru,2015,8.299999952316284,3.999999940395355,9.300000190734863,12,7.099999904632568,
Peru,2016,8.800000190734863,3.399999916553497,10.09999990463257,13,8.200000286102295,
Peru,2017,8.599999904632568,4.000000059604645,10.19999980926514,13,9,
Philippines,2004,15.30000019073486,11.80000019073486,11.89999961853027,13.5,7.400000095367432,
Philippines,2006,11.19999980926514,.300000011920929,8,9.399999618530273,7.400000095367432,
Philippines,2007,10.19999980926514,.300000011920929,7.400000095367432,8.800000190734863,6.900000095367432,
Philippines,2008,10.5,.2000000029802322,7.300000190734863,8.5,6.5,
Philippines,2009,10.69999980926514,2,7.5,,6.300000190734863,
Philippines,2010,10.30000019073486,2.200000047683716,7.400000095367432,,6.199999809265137,
Philippines,2011,10,1.799999952316284,7,,5.900000095367432,
Philippines,2012,9.199999809265137,2.099999904632568,7,,6.400000095367432,
Philippines,2014,9.300000190734863,1.700000047683716,6.599999904632568,10.89999961853027,5.400000095367432,
Philippines,2015,8.5,1.600000023841858,6.300000190734863,10.30000019073486,5.300000190734863,
Philippines,2016,7.5,2.700000047683716,5.5,9,4.5,
Poland,1994,5.5,,14.5,16,15.39999961853027,
Poland,1995,4.400000095367432,,13.39999961853027,14.89999961853027,14.80000019073486,
Poland,1996,4.199999809265137,,12.30000019073486,13.60000038146973,13.80000019073486,
Poland,1998,2.299999952316284,,9.899999618530273,10.30000019073486,13.30000019073486,
Poland,1999,3.200000047683716,,12.30000019073486,12.69999980926514,17,
Poland,2000,5.5,,16.29999923706055,17,21.5,
Poland,2001,5.599999904632568,,18.39999961853027,19.39999961853027,23.89999961853027,
Poland,2002,6.5,,19.89999961853027,21.20000076293945,26.10000038146973,
Poland,2003,7.099999904632568,,19.39999961853027,20.79999923706055,26.39999961853027,
Poland,2004,7.199999809265137,,19.10000038146973,20.29999923706055,28.60000038146973,
Poland,2005,7.099999904632568,12.39999961853027,17.79999923706055,19.10000038146973,27.10000038146973,
Poland,2006,5.900000095367432,,13.80000019073486,14.89999961853027,22.29999923706055,
Poland,2007,4.599999904632568,,9.600000381469727,10.30000019073486,15.60000038146973,
Poland,2008,3.799999952316284,,7.099999904632568,7.5,12,
Poland,2009,4.400000095367432,,8.199999809265137,8.699999809265137,14.5,
Poland,2010,5,,9.600000381469727,10.5,17.39999961853027,
Poland,2011,5.199999809265137,,9.600000381469727,10.39999961853027,18.10000038146973,
Poland,2012,5.599999904632568,,10.10000038146973,11,19.29999923706055,
Poland,2013,5.699999809265137,,10.30000019073486,11.39999961853027,20.29999923706055,
Poland,2014,4.699999809265137,22.39999961853027,9,10.10000038146973,18.89999961853027,
Poland,2015,4,,7.5,8.399999618530273,16.79999923706055,
Poland,2016,3.299999952316284,,6.199999809265137,6.900000095367432,14.39999961853027,
Poland,2017,2.400000095367432,,4.900000095367432,5.599999904632568,11.89999961853027,
Portugal,1998,2.799999952316284,,4.699999809265137,5.800000190734863,4.699999809265137,
Portugal,1999,3.299999952316284,,4.599999904632568,6,4.5,
Portugal,2000,2.700000047683716,,3.799999952316284,4.800000190734863,3.799999952316284,
Portugal,2001,2.599999904632568,2.299999952316284,3.799999952316284,4.400000095367432,4.099999904632568,
Portugal,2002,3.900000095367432,2,4.5,5.300000190734863,4.699999809265137,
Portugal,2003,5.400000095367432,3.299999952316284,6.099999904632568,6.699999809265137,6.5,
Portugal,2004,4.400000095367432,3.299999952316284,6.300000190734863,6.400000095367432,7,
Portugal,2005,6.199999809265137,4.5,7.599999904632568,8,8,
Portugal,2006,6.300000190734863,5.599999904632568,7.699999809265137,8.399999618530273,7.900000095367432,
Portugal,2007,7.400000095367432,5,8,8.100000381469727,8.300000190734863,
Portugal,2008,6.800000190734863,5.300000190734863,7.599999904632568,7.800000190734863,7.800000190734863,
Portugal,2009,6.400000095367432,6.5,9.399999618530273,9.600000381469727,10.30000019073486,
Portugal,2010,7,8.899999618530273,10.80000019073486,11.39999961853027,11.69999980926514,
Portugal,2011,9,11.60000038146973,12.69999980926514,13.39999961853027,13.69999980926514,
Portugal,2012,11.69999980926514,14.39999961853027,15.5,17.60000038146973,16.10000038146973,
Portugal,2013,12.60000038146973,17.29999923706055,16.20000076293945,17.39999961853027,17,
Portugal,2014,10,13.89999961853027,13.89999961853027,15.30000019073486,15,
Portugal,2015,9.199999809265137,13.19999980926514,12.39999961853027,13.89999961853027,13.19999980926514,
Portugal,2016,8.399999618530273,13.10000038146973,11.10000038146973,12.30000019073486,11.80000019073486,
Portugal,2017,6.5,10.89999961853027,8.899999618530273,9.899999618530273,9.5,
Qatar,2013,.6000000238418579,,.300000011920929,.5,.1000000014901161,
Reunion,1999,12.5,,41.59999847412109,32.5,50.70000076293945,
Reunion,2012,12.89999961853027,25.29999923706055,28.5,30.79999923706055,35.5,
Romania,1995,1.299999952316284,4.900000095367432,8,11.39999961853027,6,
Romania,1996,1.5,5,6.699999809265137,9,5.400000095367432,
Romania,1998,2.799999952316284,,5.599999904632568,7.599999904632568,3.099999904632568,
Romania,1999,2.799999952316284,,6.199999809265137,8.5,3.599999904632568,
Romania,2000,3.599999904632568,,7,9.399999618530273,3.900000095367432,
Romania,2001,3.900000095367432,,6.599999904632568,8.600000381469727,4,
Romania,2002,4,5.5,8.100000381469727,10,5.900000095367432,
Romania,2003,3.299999952316284,3.200000047683716,7,8.199999809265137,5.900000095367432,
Romania,2004,3.099999904632568,11.10000038146973,7.699999809265137,8.300000190734863,8.199999809265137,
Romania,2005,3.900000095367432,9.800000190734863,7.199999809265137,8.100000381469727,6.5,
Romania,2006,3.799999952316284,,7.300000190734863,7.900000095367432,7.400000095367432,
Romania,2007,2.900000095367432,14.89999961853027,6.400000095367432,6.900000095367432,6.800000190734863,
Romania,2008,2.700000047683716,16.89999961853027,5.800000190734863,6,6.800000190734863,
Romania,2009,4.300000190734863,,6.900000095367432,7.199999809265137,7.400000095367432,
Romania,2010,4.800000190734863,10.39999961853027,7,8,5.800000190734863,
Romania,2011,4.699999809265137,,7.199999809265137,7.900000095367432,7.099999904632568,
Romania,2012,5.099999904632568,,6.800000190734863,7.300000190734863,6.599999904632568,
Romania,2013,5.400000095367432,,7.099999904632568,7.800000190734863,6.599999904632568,
Romania,2014,5.800000190734863,20.70000076293945,6.800000190734863,7.199999809265137,6.5,
Romania,2015,4.099999904632568,,6.800000190734863,7.199999809265137,7.900000095367432,
Romania,2016,3.099999904632568,,5.900000095367432,6.199999809265137,7.400000095367432,
Romania,2017,2.400000095367432,,4.900000095367432,5.199999809265137,6.599999904632568,
Russia,1998,10.10000038146973,,13.39999961853027,16.60000038146973,19.20000076293945,
Russia,2002,12.19999980926514,,7.900000095367432,5.599999904632568,14.60000038146973,
Russia,2003,11.80000019073486,,8.300000190734863,6.199999809265137,14,
Russia,2004,5.099999904632568,,7.800000190734863,9.699999809265137,16,
Russia,2006,4.5,,7.199999809265137,9,15.19999980926514,
Russia,2007,3.700000047683716,,6.099999904632568,8,13.19999980926514,
Russia,2008,4,,6.300000190734863,8.300000190734863,14.89999961853027,
Russia,2009,5.5,,8.399999618530273,11,18,
Russia,2010,7.199999809265137,,7.400000095367432,6.599999904632568,16.70000076293945,
Russia,2011,6.400000095367432,,6.5,5.699999809265137,16.39999961853027,
Russia,2012,5.300000190734863,,5.400000095367432,4.699999809265137,13.69999980926514,
Russia,2013,5.400000095367432,,5.5,4.800000190734863,13.69999980926514,
Russia,2014,5,,5.199999809265137,4.599999904632568,13.30000019073486,
Russia,2015,5.400000095367432,,5.599999904632568,5.099999904632568,13.80000019073486,
Russia,2016,5.400000095367432,,5.599999904632568,5,14,
Russia,2017,5,,5.199999809265137,4.699999809265137,13.5,
Rwanda,2014,11.60000038146973,.300000011920929,1.200000047683716,10.39999961853027,.8999999761581421,
Samoa,2012,2.599999904632568,,8.800000190734863,10.10000038146973,8.399999618530273,1.899999976158142
San Marino,2009,7.5,2.599999904632568,4,4.5,3.700000047683716,.2000000029802322
San Marino,2010,8.600000381469727,,4.400000095367432,5.199999809265137,3.599999904632568,.2000000029802322
San Marino,2016,8.199999809265137,,6.5,8.300000190734863,4.5,2
Saudi Arabia,2009,11.30000019073486,.4000000059604645,5.400000095367432,7.300000190734863,2.599999904632568,
Saudi Arabia,2014,10.69999980926514,.2000000029802322,5.699999809265137,7.099999904632568,1.200000047683716,
Senegal,2015,18,4.699999809265137,7,11.60000038146973,8.600000381469727,
Serbia,2008,8.800000190734863,4.400000095367432,13.69999980926514,16.10000038146973,15.30000019073486,
Serbia,2009,9.600000381469727,4.5,16.10000038146973,17.60000038146973,19.5,
Serbia,2010,13.10000038146973,4,19.20000076293945,20.39999961853027,22.89999961853027,
Serbia,2011,16,9.899999618530273,23,23.89999961853027,26.79999923706055,
Serbia,2012,17,10.30000019073486,24,25.5,27.39999961853027,
Serbia,2013,18.29999923706055,9.699999809265137,22.20000076293945,23.39999961853027,24.39999961853027,
Serbia,2014,15.39999961853027,12.69999980926514,19.20000076293945,20.5,20.5,
Serbia,2015,15.89999961853027,14,17.89999961853027,18.60000038146973,18.60000038146973,
Serbia,2016,13.89999961853027,20.89999961853027,15.30000019073486,16.70000076293945,14.69999980926514,
Serbia,2017,12.30000019073486,15.69999980926514,13.5,14.69999980926514,13.19999980926514,
Seychelles,2014,3.299999952316284,,3.799999952316284,4.300000190734863,4.400000095367432,
Seychelles,2015,3.700000047683716,,4.199999809265137,4.800000190734863,3.400000095367432,
Seychelles,2016,3.200000047683716,,4,5.099999904632568,,
Seychelles,2017,3.200000047683716,,3.700000047683716,4.400000095367432,,
Sierra Leone,2014,11.5,,4.699999809265137,10.39999961853027,6.5,2.599999904632568
Singapore,1994,3,2.299999952316284,2.599999904632568,2,2.900000095367432,
Singapore,1995,2.200000047683716,2.599999904632568,2.700000047683716,2.799999952316284,3.299999952316284,
Singapore,1996,3,3.200000047683716,3,2.599999904632568,3.299999952316284,
Singapore,1997,.800000011920929,,2.099999904632568,3.099999904632568,3.700000047683716,
Singapore,1998,1.100000023841858,,2.700000047683716,4.199999809265137,5.099999904632568,
Singapore,2001,1,,2.900000095367432,4.800000190734863,6.099999904632568,
Singapore,2002,1.799999952316284,,4.400000095367432,7,8.899999618530273,
Singapore,2003,2.200000047683716,,4.699999809265137,7.800000190734863,9.100000381469727,
Singapore,2006,3.700000047683716,,4.5,4.400000095367432,11.69999980926514,
Singapore,2007,3.400000095367432,,3.900000095367432,3.900000095367432,9.600000381469727,
Singapore,2008,3.799999952316284,,4,3.799999952316284,10.10000038146973,
Singapore,2011,2.599999904632568,,2.900000095367432,3.400000095367432,6.900000095367432,
Singapore,2012,2.799999952316284,,2.799999952316284,3,6.699999809265137,
Singapore,2013,2.700000047683716,,2.799999952316284,3.099999904632568,2.5,
Singapore,2015,3.700000047683716,,3.799999952316284,4.099999904632568,3.5,
Slovakia,1994,1.100000023841858,,13.30000019073486,24.5,17.39999961853027,
Slovakia,1995,.800000011920929,,13.10000038146973,23.5,18.5,
Slovakia,1997,.8999999761581421,,12,22.10000038146973,51.20000076293945,
Slovakia,1998,3.200000047683716,,12.19999980926514,10.89999961853027,28.60000038146973,
Slovakia,1999,4.099999904632568,,16,15.10000038146973,34.09999847412109,
Slovakia,2000,5.300000190734863,,19.10000038146973,18.39999961853027,40.40000152587891,
Slovakia,2001,5.199999809265137,,19.39999961853027,18.70000076293945,42.40000152587891,
Slovakia,2002,4,,18.70000076293945,17.79999923706055,46,
Slovakia,2003,4.400000095367432,,17.10000038146973,15.89999961853027,47,
Slovakia,2004,5.900000095367432,,18.60000038146973,16.89999961853027,52,
Slovakia,2005,5.099999904632568,100,16.29999923706055,14.39999961853027,53.20000076293945,
Slovakia,2006,3.299999952316284,,13.39999961853027,11.80000019073486,48.09999847412109,
Slovakia,2007,4.099999904632568,,11.10000038146973,9.399999618530273,44.79999923706055,
Slovakia,2008,3.5,,9.5,8.100000381469727,39.20000076293945,
Slovakia,2009,4.199999809265137,,12,11.5,41.5,
Slovakia,2010,5.800000190734863,,14.39999961853027,14.10000038146973,44.20000076293945,
Slovakia,2011,5.800000190734863,,13.60000038146973,13.39999961853027,42.29999923706055,
Slovakia,2012,6.800000190734863,,14,13.5,44.5,
Slovakia,2013,7.300000190734863,,14.19999980926514,13.89999961853027,42.29999923706055,
Slovakia,2014,6.400000095367432,,13.19999980926514,12.60000038146973,41.09999847412109,
Slovakia,2015,6,,11.5,10.89999961853027,37.70000076293945,
Slovakia,2016,5.699999809265137,,9.699999809265137,9.199999809265137,31.70000076293945,
Slovakia,2017,4.199999809265137,,8.100000381469727,7.599999904632568,29.79999923706055,
Slovenia,1998,2.799999952316284,,7.400000095367432,7.699999809265137,9.300000190734863,
Slovenia,1999,,,7.300000190734863,7.5,9.899999618530273,
Slovenia,2000,,,6.900000095367432,7,10.60000038146973,
Slovenia,2001,,,5.699999809265137,5.5,8.899999618530273,
Slovenia,2002,,,5.900000095367432,6,8.600000381469727,
Slovenia,2003,,,6.5,6.199999809265137,10.30000019073486,
Slovenia,2004,,,6,6.099999904632568,9.199999809265137,
Slovenia,2005,3.200000047683716,,6.5,6.900000095367432,9.300000190734863,
Slovenia,2006,3.200000047683716,,6,6.5,7.599999904632568,
Slovenia,2007,3.299999952316284,,4.800000190734863,5,6.5,
Slovenia,2008,3.400000095367432,,4.400000095367432,4.400000095367432,5.900000095367432,
Slovenia,2009,3.200000047683716,,5.900000095367432,6.300000190734863,8.399999618530273,
Slovenia,2010,4.300000190734863,,7.199999809265137,7.5,11,
Slovenia,2011,4.900000095367432,,8.199999809265137,8.699999809265137,13,
Slovenia,2012,6.099999904632568,,8.800000190734863,9.100000381469727,14.39999961853027,
Slovenia,2013,6.099999904632568,,10.10000038146973,10.69999980926514,17.39999961853027,
Slovenia,2014,6.300000190734863,,9.699999809265137,10.39999961853027,14.89999961853027,
Slovenia,2015,5.800000190734863,,9,9.899999618530273,13.69999980926514,
Slovenia,2016,6.099999904632568,,8,8.100000381469727,14.30000019073486,
Slovenia,2017,5.199999809265137,,6.599999904632568,6.699999809265137,10.89999961853027,
South Africa,2008,5.900000095367432,19.5,22.39999961853027,23,28.39999961853027,15.19999980926514
South Africa,2009,6,20.5,23.5,24.70000076293945,29.5,17
South Africa,2010,6.900000095367432,22.10000038146973,24.70000076293945,25.89999961853027,30.60000038146973,16.60000038146973
South Africa,2011,6.599999904632568,20.60000038146973,24.70000076293945,26,31,14.19999980926514
South Africa,2012,8.800000190734863,22.39999961853027,24.70000076293945,25.79999923706055,30,9.100000381469727
South Africa,2013,7.400000095367432,19.60000038146973,24.60000038146973,25.39999961853027,31.20000076293945,15.30000019073486
South Africa,2014,8.300000190734863,21.10000038146973,24.89999961853027,25.10000038146973,31.70000076293945,14.30000019073486
South Africa,2015,8.899999618530273,21.10000038146973,25.20000076293945,25.89999961853027,31.5,12.39999961853027
South Africa,2016,10.80000019073486,22.5,26.60000038146973,27.29999923706055,32.70000076293945,15.30000019073486
South Africa,2017,13,22.89999961853027,27.29999923706055,28.10000038146973,33.70000076293945,11.69999980926514
South Korea,1991,3.599999904632568,,2.299999952316284,3.200000047683716,2.599999904632568,
South Korea,1992,3.5,,2.400000095367432,3.299999952316284,2.700000047683716,
South Korea,1993,4,,2.799999952316284,3.599999904632568,3.200000047683716,
South Korea,1994,3.599999904632568,,2.400000095367432,3,3,
South Korea,1995,1.700000047683716,,2.099999904632568,3.099999904632568,2.599999904632568,
South Korea,1996,1.700000047683716,,2.099999904632568,3.099999904632568,2.5,
South Korea,1997,1.899999976158142,,2.599999904632568,3.900000095367432,3.299999952316284,
South Korea,1998,3.700000047683716,,6.900000095367432,9.699999809265137,12.69999980926514,
South Korea,1999,3.299999952316284,,6.400000095367432,9,11.19999980926514,
South Korea,2015,3.599999904632568,,3.599999904632568,4.099999904632568,2.700000047683716,
Spain,1998,15.30000019073486,,18.70000076293945,19.29999923706055,19.89999961853027,
Spain,1999,12.80000019073486,,15.5,16.70000076293945,16.29999923706055,
Spain,2000,10.89999961853027,,13.80000019073486,13.80000019073486,15.19999980926514,
Spain,2001,7.800000190734863,20.39999961853027,10.39999961853027,10.5,11.5,
Spain,2002,8.699999809265137,,11.19999980926514,11.39999961853027,12.39999961853027,
Spain,2003,8.199999809265137,22.60000038146973,11.30000019073486,11.69999980926514,12.80000019073486,
Spain,2004,8.300000190734863,26,11.10000038146973,11,12.80000019073486,
Spain,2005,6.699999809265137,21.79999923706055,9.199999809265137,8.699999809265137,11,
Spain,2006,6,18.5,8.5,8,10.30000019073486,
Spain,2007,5.300000190734863,25.10000038146973,8.199999809265137,8.100000381469727,10.30000019073486,
Spain,2008,6.300000190734863,29.89999961853027,11.30000019073486,10.5,15.10000038146973,
Spain,2009,9.699999809265137,44.70000076293945,17.89999961853027,16.79999923706055,24.29999923706055,
Spain,2010,11.19999980926514,44.70000076293945,19.89999961853027,19,26.89999961853027,
Spain,2011,12.5,52.70000076293945,21.39999961853027,21.20000076293945,28.60000038146973,
Spain,2012,14.89999961853027,54.79999923706055,24.79999923706055,24.10000038146973,33.40000152587891,
Spain,2013,16,54.40000152587891,26.10000038146973,25.89999961853027,35.09999847412109,
Spain,2014,14.80000019073486,46.70000076293945,24.39999961853027,24.20000076293945,33.09999847412109,
Spain,2015,13.19999980926514,42.70000076293945,22.10000038146973,21.60000038146973,30.39999961853027,
Spain,2016,11.69999980926514,39.29999923706055,19.60000038146973,19.20000076293945,27.5,
Spain,2017,10,36.70000076293945,17.20000076293945,17,24.5,
Sri Lanka,2009,7.199999809265137,1.200000047683716,5.900000095367432,10.19999980926514,4,
Sri Lanka,2010,11.30000019073486,.4000000059604645,4.900000095367432,9.100000381469727,2.900000095367432,
Sri Lanka,2011,9,,4.199999809265137,5.199999809265137,3.299999952316284,
Sri Lanka,2012,7.5,,4,6,3.200000047683716,
Sri Lanka,2013,8.600000381469727,1,4.400000095367432,5.900000095367432,3.400000095367432,
Sri Lanka,2014,8.100000381469727,.8999999761581421,4.300000190734863,5.900000095367432,3.400000095367432,
Swaziland,2016,11.30000019073486,15.89999961853027,22.70000076293945,,25.39999961853027,
Sweden,1998,4.5,,8.899999618530273,9.699999809265137,12,37.70000076293945
Sweden,1999,3.900000095367432,,7.599999904632568,8,11.39999961853027,
Sweden,2000,3,,5.5,5.699999809265137,8.100000381469727,
Sweden,2001,2.299999952316284,,4.699999809265137,4.400000095367432,7.800000190734863,23.39999961853027
Sweden,2002,2.700000047683716,,5,4.699999809265137,7.800000190734863,25.70000076293945
Sweden,2003,3.5,,5.599999904632568,5.300000190734863,8.600000381469727,25.20000076293945
Sweden,2004,4,,6.699999809265137,6.699999809265137,10,28.60000038146973
Sweden,2005,4.5,,7.5,6.800000190734863,13.19999980926514,31.10000038146973
Sweden,2006,4.400000095367432,,7.099999904632568,6.400000095367432,12.5,
Sweden,2007,3.599999904632568,,6.199999809265137,5.400000095367432,11.89999961853027,22.10000038146973
Sweden,2008,3.5,,6.199999809265137,5.400000095367432,12.89999961853027,
Sweden,2009,4.5,,8.399999618530273,8,15.80000019073486,
Sweden,2010,4.699999809265137,,8.600000381469727,8.100000381469727,17,
Sweden,2011,4.300000190734863,,7.800000190734863,7.099999904632568,16.5,23.79999923706055
Sweden,2012,4.400000095367432,,8,7.099999904632568,17.60000038146973,
Sweden,2013,4.400000095367432,,8.100000381469727,7.099999904632568,18.79999923706055,
Sweden,2014,4.400000095367432,,8,7,19.10000038146973,14.39999961853027
Sweden,2015,4.300000190734863,,7.400000095367432,6.199999809265137,18.89999961853027,
Sweden,2016,4,,7,5.699999809265137,18.79999923706055,
Sweden,2017,4.099999904632568,,6.699999809265137,5.099999904632568,18.5,
Switzerland,1991,1.200000047683716,,1.799999952316284,1.799999952316284,2.200000047683716,
Switzerland,1992,2.299999952316284,,2.799999952316284,2.5,4.699999809265137,
Switzerland,1993,2.299999952316284,,3.700000047683716,3.900000095367432,5.5,
Switzerland,1994,3.200000047683716,,3.900000095367432,3.700000047683716,6.099999904632568,
Switzerland,1995,2.099999904632568,,3.299999952316284,3,6.599999904632568,
Switzerland,1998,3,,3.599999904632568,3.200000047683716,5.199999809265137,14.5
Switzerland,1999,1.899999976158142,,3.200000047683716,2.700000047683716,5.5,
Switzerland,2000,1.299999952316284,,2.700000047683716,2.400000095367432,4.699999809265137,
Switzerland,2001,1.5,,2.5,2.099999904632568,4.800000190734863,
Switzerland,2002,2.200000047683716,,2.900000095367432,2.700000047683716,4.5,
Switzerland,2003,3,,4.099999904632568,3.700000047683716,6.5,
Switzerland,2004,2.700000047683716,,4.300000190734863,4,7.400000095367432,
Switzerland,2005,2.799999952316284,,4.400000095367432,4,7.800000190734863,32.09999847412109
Switzerland,2006,2.400000095367432,,4,3.799999952316284,7.099999904632568,
Switzerland,2007,2.200000047683716,,3.700000047683716,3.400000095367432,6.900000095367432,
Switzerland,2008,1.899999976158142,,3.400000095367432,3.400000095367432,6.099999904632568,
