Entity,Year,Fossil Fuels (% electricity production) (World Bank (2014))
Jordan,2009,99.51653587
Jordan,2010,99.50598904
Jordan,2011,99.54939578
Jordan,2012,99.57821162
Jordan,2013,99.6292649
Jordan,2014,99.6377607
Kazakhstan,1990,91.57005688
Kazakhstan,1991,91.62634909
Kazakhstan,1992,91.69780293
Kazakhstan,1993,90.1490109
Kazakhstan,1994,86.17558022
Kazakhstan,1995,87.50243771
Kazakhstan,1996,87.58257394
Kazakhstan,1997,87.50192308
Kazakhstan,1998,87.50432394
Kazakhstan,1999,87.08998274
Kazakhstan,2000,85.32655288
Kazakhstan,2001,85.78715022
Kazakhstan,2002,84.76226389
Kazakhstan,2003,86.49516174
Kazakhstan,2004,87.96474718
Kazakhstan,2005,88.42100609
Kazakhstan,2006,89.15946802
Kazakhstan,2007,89.33261965
Kazakhstan,2008,90.71296077
Kazakhstan,2009,91.2603227
Kazakhstan,2010,90.29354113
Kazakhstan,2011,90.89575682
Kazakhstan,2012,91.76874926
Kazakhstan,2013,92.49461615
Kazakhstan,2014,92.12224464
Kenya,1971,39.56043956
Kenya,1972,39.73747017
Kenya,1973,42.73029967
Kenya,1974,32.89205703
Kenya,1975,29.62281509
Kenya,1976,44.95699765
Kenya,1977,29.40226171
Kenya,1978,20.43650794
Kenya,1979,15.26717557
Kenya,1980,26.3803681
Kenya,1981,17.57894737
Kenya,1982,15.8997955
Kenya,1983,7.95730228
Kenya,1984,10.65340909
Kenya,1985,5.981067126
Kenya,1986,10.43093033
Kenya,1987,13.54019746
Kenya,1988,4.256756757
Kenya,1989,3.520671835
Kenya,1990,7.14064915
Kenya,1991,4.659289458
Kenya,1992,4.286964129
Kenya,1993,3.622787611
Kenya,1994,5.736137667
Kenya,1995,10.16866292
Kenya,1996,9.497076023
Kenya,1997,16.56646627
Kenya,1998,18.01645734
Kenya,1999,33.61932716
Kenya,2000,53.0204693
Kenya,2001,33.40717767
Kenya,2002,21.9832222
Kenya,2003,16.38588047
Kenya,2004,25.01396908
Kenya,2005,28.33763997
Kenya,2006,29.65912711
Kenya,2007,28.39944436
Kenya,2008,36.86930091
Kenya,2009,44.70848708
Kenya,2010,30.93048418
Kenya,2011,33.12701483
Kenya,2012,25.22346027
Kenya,2013,30.71203245
Kenya,2014,18.51371787
Kosovo,2000,98.24146094
Kosovo,2001,98.60962567
Kosovo,2002,98.60026918
Kosovo,2003,98.56749311
Kosovo,2004,97.23174914
Kosovo,2005,97.48766263
Kosovo,2006,97.72214705
Kosovo,2007,98.05584281
Kosovo,2008,98.52770244
Kosovo,2009,97.58842444
Kosovo,2010,96.9620743
Kosovo,2011,98.18996725
Kosovo,2012,98.38465422
Kosovo,2013,97.80842912
Kosovo,2014,97.22222222
Kuwait,1971,100
Kuwait,1972,100
Kuwait,1973,100
Kuwait,1974,100
Kuwait,1975,100
Kuwait,1976,100
Kuwait,1977,100
Kuwait,1978,100
Kuwait,1979,100
Kuwait,1980,100
Kuwait,1981,100
Kuwait,1982,100
Kuwait,1983,100
Kuwait,1984,100
Kuwait,1985,100
Kuwait,1986,100
Kuwait,1987,100
Kuwait,1988,100
Kuwait,1989,100
Kuwait,1990,100
Kuwait,1991,100
Kuwait,1992,100
Kuwait,1993,100
Kuwait,1994,100
Kuwait,1995,100
Kuwait,1996,100
Kuwait,1997,100
Kuwait,1998,100
Kuwait,1999,100
Kuwait,2000,100
Kuwait,2001,100
Kuwait,2002,100
Kuwait,2003,100
Kuwait,2004,100
Kuwait,2005,100
Kuwait,2006,100
Kuwait,2007,100
Kuwait,2008,100
Kuwait,2009,100
Kuwait,2010,100
Kuwait,2011,100
Kuwait,2012,100
Kuwait,2013,100
Kuwait,2014,100
Kyrgyzstan,1990,36.52428172
Kyrgyzstan,1991,36.0259509
Kyrgyzstan,1992,33.28015084
Kyrgyzstan,1993,20.67580547
Kyrgyzstan,1994,10.41491557
Kyrgyzstan,1995,22.17010851
Kyrgyzstan,1996,22.08659165
Kyrgyzstan,1997,23.45817291
Kyrgyzstan,1998,20.16860699
Kyrgyzstan,1999,14.09975239
Kyrgyzstan,2000,14.10488246
Kyrgyzstan,2001,14.09233921
Kyrgyzstan,2002,14.09159537
Kyrgyzstan,2003,14.093146
Kyrgyzstan,2004,14.1205997
Kyrgyzstan,2005,14.1226244
Kyrgyzstan,2006,14.1224265
Kyrgyzstan,2007,14.12002697
Kyrgyzstan,2008,14.12333531
Kyrgyzstan,2009,7.813768835
Kyrgyzstan,2010,8.198347107
Kyrgyzstan,2011,6.72252276
Kyrgyzstan,2012,6.520305907
Kyrgyzstan,2013,6.523445864
Kyrgyzstan,2014,8.7427944
Latin America & Caribbean,1971,45.07029482
Latin America & Caribbean,1972,43.57345019
Latin America & Caribbean,1973,42.29975377
Latin America & Caribbean,1974,39.43318889
Latin America & Caribbean,1975,39.23448031
Latin America & Caribbean,1976,37.84071491
Latin America & Caribbean,1977,37.64703039
Latin America & Caribbean,1978,38.20212691
Latin America & Caribbean,1979,37.38414348
Latin America & Caribbean,1980,37.05692961
Latin America & Caribbean,1981,35.88974155
Latin America & Caribbean,1982,35.82318503
Latin America & Caribbean,1983,35.05514181
Latin America & Caribbean,1984,33.02310052
Latin America & Caribbean,1985,31.34563976
Latin America & Caribbean,1986,32.96480136
Latin America & Caribbean,1987,32.34438621
Latin America & Caribbean,1988,33.04925385
Latin America & Caribbean,1989,33.27456477
Latin America & Caribbean,1990,30.97953092
Latin America & Caribbean,1991,30.86166651
Latin America & Caribbean,1992,30.78110805
Latin America & Caribbean,1993,29.46788621
Latin America & Caribbean,1994,30.70310742
Latin America & Caribbean,1995,30.34680107
Latin America & Caribbean,1996,30.74341414
Latin America & Caribbean,1997,31.47226231
Latin America & Caribbean,1998,34.05774496
Latin America & Caribbean,1999,34.90759318
Latin America & Caribbean,2000,35.16113737
Latin America & Caribbean,2001,37.47168375
Latin America & Caribbean,2002,37.06958586
Latin America & Caribbean,2003,38.1274645
Latin America & Caribbean,2004,38.25925447
Latin America & Caribbean,2005,37.56719421
Latin America & Caribbean,2006,36.91287301
Latin America & Caribbean,2007,37.77453323
Latin America & Caribbean,2008,38.69798867
Latin America & Caribbean,2009,38.15709428
Latin America & Caribbean,2010,39.46223638
Latin America & Caribbean,2011,38.29154317
Latin America & Caribbean,2012,41.03502087
Latin America & Caribbean,2013,42.66255791
Latin America & Caribbean,2014,43.117005
Latvia,1990,32.37063779
Latvia,1991,41.97377746
Latvia,1992,34.24621805
Latvia,1993,26.70744139
Latvia,1994,25.56306306
Latvia,1995,26.18748429
Latvia,1996,40.46705054
Latvia,1997,34.4207723
Latvia,1998,25.51319648
Latvia,1999,32.84671533
Latvia,2000,31.74564797
Latvia,2001,33.6682243
Latvia,2002,37.48427673
Latvia,2003,41.18238994
Latvia,2004,31.84047771
Latvia,2005,30.41174073
Latvia,2006,43.03823349
Latvia,2007,40.72521484
Latvia,2008,39.09745923
Latvia,2009,36.14652541
Latvia,2010,45.14863437
Latvia,2011,49.5077125
Latvia,2012,33.37116913
Latvia,2013,43.082622
Latvia,2014,45.45808209
Lebanon,1971,38.98181818
Lebanon,1972,47.76699029
Lebanon,1973,73.31099944
Lebanon,1974,58.48101266
Lebanon,1975,56.75675676
Lebanon,1976,60
Lebanon,1977,62.79069767
Lebanon,1978,65.2173913
Lebanon,1979,66
Lebanon,1980,69.11337209
Lebanon,1981,71.66666667
Lebanon,1982,80.3030303
Lebanon,1983,84.44444444
Lebanon,1984,84.60526316
Lebanon,1985,84.84848485
Lebanon,1986,86.57074341
Lebanon,1987,86.73913043
Lebanon,1988,85
Lebanon,1989,80
Lebanon,1990,66.66666667
Lebanon,1991,81.33333333
Lebanon,1992,80.90692124
Lebanon,1993,84.21052632
Lebanon,1994,84.23996914
Lebanon,1995,86.42302594
Lebanon,1996,88.54271357
Lebanon,1997,89.41867293
Lebanon,1998,92.25456339
Lebanon,1999,96.669676
Lebanon,2000,95.34570333
Lebanon,2001,96.68755595
Lebanon,2002,94.15617997
Lebanon,2003,89.14117272
Lebanon,2004,90.9289706
Lebanon,2005,91.52212676
Lebanon,2006,93.97538141
Lebanon,2007,95.13958126
Lebanon,2008,97.19801683
Lebanon,2009,95.48326193
Lebanon,2010,94.66013238
Lebanon,2011,95.08096548
Lebanon,2012,93.20787805
Lebanon,2013,92.74318065
Lebanon,2014,98.92491087
Libya,1971,100
Libya,1972,100
Libya,1973,100
Libya,1974,100
Libya,1975,100
Libya,1976,100
Libya,1977,100
Libya,1978,100
Libya,1979,100
Libya,1980,100
Libya,1981,100
Libya,1982,100
Libya,1983,100
Libya,1984,100
Libya,1985,100
Libya,1986,100
Libya,1987,100
Libya,1988,100
Libya,1989,100
Libya,1990,100
Libya,1991,100
Libya,1992,100
Libya,1993,100
Libya,1994,100
Libya,1995,100
Libya,1996,100
Libya,1997,100
Libya,1998,100
Libya,1999,100
Libya,2000,100
Libya,2001,100
Libya,2002,100
Libya,2003,100
Libya,2004,100
Libya,2005,100
Libya,2006,100
Libya,2007,100
Libya,2008,100
Libya,2009,100
Libya,2010,100
Libya,2011,100
Libya,2012,100
Libya,2013,100
Libya,2014,100
Lithuania,1990,38.44393593
Lithuania,1991,40.83710792
Lithuania,1992,19.31205521
Lithuania,1993,9.0713363
Lithuania,1994,16.14556638
Lithuania,1995,9.585798817
Lithuania,1996,11.93892002
Lithuania,1997,14.06727829
Lithuania,1998,18.24753687
Lithuania,1999,21.02528841
Lithuania,2000,20.42082547
Lithuania,2001,18.1311795
Lithuania,2002,15.3579276
Lithuania,2003,15.11047376
Lithuania,2004,16.27559727
Lithuania,2005,23.71141172
Lithuania,2006,23.13488449
Lithuania,2007,20.97253155
Lithuania,2008,19.45674195
Lithuania,2009,19.36761593
Lithuania,2010,76.75210252
Lithuania,2011,67.75788978
Lithuania,2012,68.86729962
Lithuania,2013,57.54627432
Lithuania,2014,51.53721683
Lower middle income,1971,30.15804687
Lower middle income,1972,31.24283762
Lower middle income,1973,29.95195702
Lower middle income,1974,29.87399032
Lower middle income,1975,29.52755884
Lower middle income,1976,29.56180848
Lower middle income,1977,29.61930971
Lower middle income,1978,28.36697116
Lower middle income,1979,28.88190555
Lower middle income,1980,29.52834088
Lower middle income,1981,30.14847772
Lower middle income,1982,31.90428843
Lower middle income,1983,33.06224028
Lower middle income,1984,33.42012112
Lower middle income,1985,35.12826627
Lower middle income,1986,35.38529014
Lower middle income,1987,38.11960673
Lower middle income,1988,37.37665606
Lower middle income,1989,37.72002378
Lower middle income,1990,68.02984449
Lower middle income,1991,67.97797564
Lower middle income,1992,68.36608537
Lower middle income,1993,67.68542946
Lower middle income,1994,67.01884747
Lower middle income,1995,69.29119662
Lower middle income,1996,69.08291662
Lower middle income,1997,70.03363648
Lower middle income,1998,69.99570883
Lower middle income,1999,70.9433405
Lower middle income,2000,72.15312452
Lower middle income,2001,72.3720779
Lower middle income,2002,73.86512282
Lower middle income,2003,73.40847881
Lower middle income,2004,73.11195104
Lower middle income,2005,72.58090439
Lower middle income,2006,72.51372967
Lower middle income,2007,73.27863482
Lower middle income,2008,74.01806353
Lower middle income,2009,74.86824511
Lower middle income,2010,74.05604733
Lower middle income,2011,73.60069014
Lower middle income,2012,74.32220805
Lower middle income,2013,73.92805355
Lower middle income,2014,74.88338229
Luxembourg,1960,98.63387978
Luxembourg,1961,96.26963351
Luxembourg,1962,96.91780822
Luxembourg,1963,99.85239852
Luxembourg,1964,94.95289367
Luxembourg,1965,93.35124244
Luxembourg,1966,93.56683345
Luxembourg,1967,93.10099573
Luxembourg,1968,93.11314125
Luxembourg,1969,94.09722222
Luxembourg,1970,92.92557111
Luxembourg,1971,95.87396849
Luxembourg,1972,95.24853801
Luxembourg,1973,96.62840746
Luxembourg,1974,93.31723027
Luxembourg,1975,93.26375712
Luxembourg,1976,95.80291971
Luxembourg,1977,90.66901408
Luxembourg,1978,90.51799824
Luxembourg,1979,88.88888889
Luxembourg,1980,86.05664488
Luxembourg,1981,80.35714286
Luxembourg,1982,76.01476015
Luxembourg,1983,73.19148936
Luxembourg,1984,76.02230483
Luxembourg,1985,76.49325626
Luxembourg,1986,77.21088435
Luxembourg,1987,73.183391
Luxembourg,1988,74.67532468
Luxembourg,1989,80.53797468
Luxembourg,1990,83.33333333
Luxembourg,1991,82.59629101
Luxembourg,1992,84.54545455
Luxembourg,1993,84.05365127
Luxembourg,1994,77.98960139
Luxembourg,1995,71.04722793
Luxembourg,1996,76.81818182
Luxembourg,1997,67.48768473
Luxembourg,1998,53.27868852
Luxembourg,1999,56.66666667
Luxembourg,2000,50.9478673
Luxembourg,2001,76.816609
Luxembourg,2002,93.44729345
Luxembourg,2003,93.94048046
Luxembourg,2004,93.22885866
Luxembourg,2005,92.83154122
Luxembourg,2006,92.03740436
Luxembourg,2007,90.47172759
Luxembourg,2008,88.1511372
Luxembourg,2009,90.2284264
Luxembourg,2010,90.30959752
Luxembourg,2011,88.37735849
Luxembourg,2012,86.65215814
Luxembourg,2013,76.79826933
Luxembourg,2014,76.18048269
Macedonia,1990,91.47273359
Macedonia,1991,85.30329289
Macedonia,1992,86.01813685
Macedonia,1993,89.92277992
Macedonia,1994,88.29769321
Macedonia,1995,86.93737769
Macedonia,1996,87.20072278
Macedonia,1997,86.63300163
Macedonia,1998,84.63393871
Macedonia,1999,79.76103745
Macedonia,2000,82.82190574
Macedonia,2001,90.16032694
Macedonia,2002,87.57182729
Macedonia,2003,79.60819234
Macedonia,2004,77.77111144
Macedonia,2005,78.51691865
Macedonia,2006,76.44875821
Macedonia,2007,84.45675592
Macedonia,2008,86.68990651
Macedonia,2009,81.40011716
Macedonia,2010,66.51515152
Macedonia,2011,78.78384376
Macedonia,2012,83.32801022
Macedonia,2013,73.85953397
Macedonia,2014,75.95831783
Malaysia,1971,72.43741765
Malaysia,1972,73.24368189
Malaysia,1973,76.78608841
Malaysia,1974,81.04747551
Malaysia,1975,82.63648929
Malaysia,1976,85.36133416
Malaysia,1977,89.77393617
Malaysia,1978,89.14991523
Malaysia,1979,88.08849172
Malaysia,1980,86.10807045
Malaysia,1981,85.66663578
Malaysia,1982,87.36207775
Malaysia,1983,86.4163662
Malaysia,1984,75.12730976
Malaysia,1985,75.02007495
Malaysia,1986,74.69468725
Malaysia,1987,71.76396303
Malaysia,1988,70.67486565
Malaysia,1989,75.62165931
Malaysia,1990,82.66857838
Malaysia,1991,83.39861404
Malaysia,1992,85.12568641
Malaysia,1993,85.97253807
Malaysia,1994,83.31457801
Malaysia,1995,86.31384453
Malaysia,1996,89.91170064
Malaysia,1997,93.30891626
Malaysia,1998,92.00309664
Malaysia,1999,88.46442751
Malaysia,2000,89.94152047
Malaysia,2001,90.07090203
Malaysia,2002,92.85512263
Malaysia,2003,93.55669118
Malaysia,2004,92.91356764
Malaysia,2005,93.71983598
Malaysia,2006,92.82756317
Malaysia,2007,93.34365643
Malaysia,2008,92.37124365
Malaysia,2009,92.99069852
Malaysia,2010,94.00413508
Malaysia,2011,93.28253723
Malaysia,2012,92.61056251
Malaysia,2013,91.41584989
Malaysia,2014,90.292197
Malta,1971,100
Malta,1972,100
Malta,1973,100
Malta,1974,100
Malta,1975,100
Malta,1976,100
Malta,1977,100
Malta,1978,100
Malta,1979,100
Malta,1980,100
Malta,1981,100
Malta,1982,100
Malta,1983,100
Malta,1984,100
Malta,1985,100
Malta,1986,100
Malta,1987,100
Malta,1988,100
Malta,1989,100
Malta,1990,100
Malta,1991,100
Malta,1992,100
Malta,1993,100
Malta,1994,100
Malta,1995,100
Malta,1996,100
Malta,1997,100
Malta,1998,100
Malta,1999,100
Malta,2000,100
Malta,2001,100
Malta,2002,100
Malta,2003,100
Malta,2004,100
Malta,2005,100
Malta,2006,100
Malta,2007,100
Malta,2008,100
Malta,2009,100
Malta,2010,99.95269631
Malta,2011,99.54107389
Malta,2012,98.86660854
Malta,2013,98.4451355
Malta,2014,96.65924276
Mauritius,1971,49.32432432
Mauritius,1972,44.51219512
Mauritius,1973,47.59358289
Mauritius,1974,69.23076923
Mauritius,1975,67.41071429
Mauritius,1976,70.37037037
Mauritius,1977,74.02597403
Mauritius,1978,81.26984127
Mauritius,1979,76.05633803
Mauritius,1980,69.01408451
Mauritius,1981,74.86187845
Mauritius,1982,62.25895317
Mauritius,1983,81.94070081
Mauritius,1984,75.26315789
Mauritius,1985,55.86734694
Mauritius,1986,58.3143508
Mauritius,1987,56.05749487
Mauritius,1988,68.72727273
Mauritius,1989,65.36502547
Mauritius,1990,68.84615385
Mauritius,1991,69.8949825
Mauritius,1992,67.31182796
Mauritius,1993,72.29524772
Mauritius,1994,77.19465649
Mauritius,1995,73.15608919
Mauritius,1996,74.0769835
Mauritius,1997,75.48248749
Mauritius,1998,72.36671001
Mauritius,1999,79.24290221
Mauritius,2000,70.35995501
Mauritius,2001,71.27158556
Mauritius,2002,72.41025641
Mauritius,2003,72.76657061
Mauritius,2004,72.65588915
Mauritius,2005,75
Mauritius,2006,77.74468085
Mauritius,2007,77.60649087
Mauritius,2008,76.76965194
Mauritius,2009,76.36786962
Mauritius,2010,75.67869096
Mauritius,2011,79.78762358
Mauritius,2012,79.2992492
Mauritius,2013,79.39750693
Mauritius,2014,79.6864349
Mexico,1971,53.66796611
Mexico,1972,55.3201397
Mexico,1973,55.92991914
Mexico,1974,58.10072223
Mexico,1975,64.37027593
Mexico,1976,62.5915327
Mexico,1977,62.14240609
Mexico,1978,70.43340937
Mexico,1979,69.39196263
Mexico,1980,73.41626594
Mexico,1981,65.05870935
Mexico,1982,69.79562263
Mexico,1983,73.02294906
Mexico,1984,71.22052226
Mexico,1985,70.02010991
Mexico,1986,75.89927317
Mexico,1987,78.11869003
Mexico,1988,76.80635707
Mexico,1989,75.03929315
Mexico,1990,72.77122163
Mexico,1991,74.31204791
Mexico,1992,71.39480973
Mexico,1993,70.96916852
Mexico,1994,78.09706996
Mexico,1995,70.80421418
Mexico,1996,70.33946135
Mexico,1997,73.80009911
Mexico,1998,77.33127084
Mexico,1999,73.86977181
Mexico,2000,76.19885742
Mexico,2001,78.81656915
Mexico,2002,80.47758923
Mexico,2003,83.42837306
Mexico,2004,81.68177016
Mexico,2005,80.50997535
Mexico,2006,80.4671193
Mexico,2007,82.00092003
Mexico,2008,78.81662737
Mexico,2009,83.11397776
Mexico,2010,81.24607584
Mexico,2011,81.74843536
Mexico,2012,83.27290834
Mexico,2013,82.68398996
Mexico,2014,79.2212832
Middle East & North Africa,1971,73.99080388
Middle East & North Africa,1972,74.16686247
Middle East & North Africa,1973,79.26360894
Middle East & North Africa,1974,77.93413342
Middle East & North Africa,1975,79.40902183
Middle East & North Africa,1976,79.25272121
Middle East & North Africa,1977,79.34836413
Middle East & North Africa,1978,79.05432515
Middle East & North Africa,1979,82.26423813
Middle East & North Africa,1980,83.86089144
Middle East & North Africa,1981,85.22996855
Middle East & North Africa,1982,87.00372398
Middle East & North Africa,1983,89.03478712
Middle East & North Africa,1984,90.22031265
Middle East & North Africa,1985,91.29430213
Middle East & North Africa,1986,91.10489862
Middle East & North Africa,1987,90.81895634
Middle East & North Africa,1988,91.74019147
Middle East & North Africa,1989,91.7369916
Middle East & North Africa,1990,92.59852277
Middle East & North Africa,1991,92.86411383
Middle East & North Africa,1992,93.05707723
Middle East & North Africa,1993,93.45721471
Middle East & North Africa,1994,94.2109089
Middle East & North Africa,1995,94.45601495
Middle East & North Africa,1996,94.38302188
Middle East & North Africa,1997,94.66098622
Middle East & North Africa,1998,94.97578678
Middle East & North Africa,1999,95.40265187
Middle East & North Africa,2000,95.94479443
Middle East & North Africa,2001,95.65570759
Middle East & North Africa,2002,95.90232631
Middle East & North Africa,2003,95.40675363
Middle East & North Africa,2004,95.56211978
Middle East & North Africa,2005,94.58889916
Middle East & North Africa,2006,94.73116898
Middle East & North Africa,2007,94.85071314
Middle East & North Africa,2008,96.76439798
Middle East & North Africa,2009,96.72509361
Middle East & North Africa,2010,96.37306285
Middle East & North Africa,2011,96.39457058
Middle East & North Africa,2012,96.2444205
Middle East & North Africa,2013,95.89595111
Middle East & North Africa,2014,96.27020042
Middle income,1971,37.67342634
Middle income,1972,37.32936845
Middle income,1973,37.01660211
Middle income,1974,35.87868041
Middle income,1975,36.0060544
Middle income,1976,35.58312354
Middle income,1977,35.5463249
Middle income,1978,35.95716288
Middle income,1979,35.70595895
Middle income,1980,35.62812486
Middle income,1981,35.24178561
Middle income,1982,35.49649838
Middle income,1983,35.68993307
Middle income,1984,35.482516
Middle income,1985,35.69783801
Middle income,1986,36.17157846
Middle income,1987,36.76830368
Middle income,1988,36.25484827
Middle income,1989,36.7953247
Middle income,1990,69.31916992
Middle income,1991,69.14513593
Middle income,1992,69.04534115
Middle income,1993,68.05359096
Middle income,1994,67.63156837
Middle income,1995,67.56506732
Middle income,1996,68.03835017
Middle income,1997,68.28902203
Middle income,1998,68.30002099
Middle income,1999,68.92696076
Middle income,2000,69.66144955
Middle income,2001,69.98893759
Middle income,2002,70.74284822
Middle income,2003,71.87088155
Middle income,2004,71.49394015
Middle income,2005,71.6904573
Middle income,2006,72.35099066
Middle income,2007,73.39112778
Middle income,2008,73.08000568
Middle income,2009,73.01476674
Middle income,2010,72.83857598
Middle income,2011,73.63827429
Middle income,2012,72.73029688
Middle income,2013,72.58583975
Middle income,2014,71.91750879
Moldova,1990,98.41563405
Moldova,1991,97.68075492
Moldova,1992,98.00092621
Moldova,1993,96.76919101
Moldova,1994,97.06843826
Moldova,1995,95.75081967
Moldova,1996,95.02040816
Moldova,1997,94.07843745
Moldova,1998,94.15503876
Moldova,1999,93.76344086
Moldova,2000,93.27506243
Moldova,2001,93.70722751
Moldova,2002,93.49214569
Moldova,2003,93.68614972
Moldova,2004,93.5290079
Moldova,2005,93.70617696
Moldova,2006,93.81155614
Moldova,2007,93.61666102
Moldova,2008,93.54035204
Moldova,2009,94.22394321
Moldova,2010,93.34205791
Moldova,2011,93.91634981
Moldova,2012,95.3636677
Moldova,2013,93.03050546
Moldova,2014,93.79555223
Mongolia,1985,100
Mongolia,1986,100
Mongolia,1987,100
Mongolia,1988,100
Mongolia,1989,100
Mongolia,1990,100
Mongolia,1991,100
Mongolia,1992,100
Mongolia,1993,100
Mongolia,1994,100
Mongolia,1995,100
Mongolia,1996,100
Mongolia,1997,100
Mongolia,1998,100
Mongolia,1999,100
Mongolia,2000,100
Mongolia,2001,100
Mongolia,2002,100
Mongolia,2003,100
Mongolia,2004,100
Mongolia,2005,100
Mongolia,2006,100
Mongolia,2007,100
Mongolia,2008,100
Mongolia,2009,100
Mongolia,2010,100
Mongolia,2011,100
Mongolia,2012,100
Mongolia,2013,98.30677291
Mongolia,2014,96.83779762
Montenegro,2005,34.84636872
Montenegro,2006,40.71815718
Montenegro,2007,40.1119403
Montenegro,2008,45.57991513
Montenegro,2009,24.96376812
Montenegro,2010,31.62605669
Montenegro,2011,54.6686747
Montenegro,2012,48.06610408
Montenegro,2013,36.52724968
Montenegro,2014,44.80151229
Morocco,1971,33.62445415
Morocco,1972,38.9441469
Morocco,1973,58.53913043
Morocco,1974,56.42112125
Morocco,1975,68.92015907
Morocco,1976,72.33157749
Morocco,1977,65.92611083
Morocco,1978,67.7301732
Morocco,1979,67.21243523
Morocco,1980,71.12635792
Morocco,1981,82.12290503
Morocco,1982,90.6916192
Morocco,1983,92.805863
Morocco,1984,94.71174686
Morocco,1985,93.38325391
Morocco,1986,91.7181865
Morocco,1987,89.6887889
Morocco,1988,89.58147818
Morocco,1989,87.17863475
Morocco,1990,87.32862484
Morocco,1991,86.68115155
Morocco,1992,90.08128408
Morocco,1993,95.52976791
Morocco,1994,92.67654752
Morocco,1995,94.94707244
Morocco,1996,84.39144999
Morocco,1997,84.67593614
Morocco,1998,86.29703886
Morocco,1999,93.60217138
Morocco,2000,93.92054731
Morocco,2001,92.84195135
Morocco,2002,93.14735806
Morocco,2003,89.99276149
Morocco,2004,89.79384355
Morocco,2005,93.85692068
Morocco,2006,94.05457108
Morocco,2007,93.99909534
Morocco,2008,94.03210117
Morocco,2009,86.00614803
Morocco,2010,82.56590064
Morocco,2011,89.21058946
Morocco,2012,91.37003841
Morocco,2013,85.35204155
Morocco,2014,87.61218952
Mozambique,1971,66.76557864
Mozambique,1972,67.87330317
Mozambique,1973,70.20280811
Mozambique,1974,10.57563588
Mozambique,1975,13.57615894
Mozambique,1976,12.83880171
Mozambique,1977,12.00564972
Mozambique,1978,8.219178082
Mozambique,1979,13.26530612
Mozambique,1980,34.84848485
Mozambique,1981,75.43103448
Mozambique,1982,40.37558685
Mozambique,1983,43.40527578
Mozambique,1984,38.69346734
Mozambique,1985,31.81818182
Mozambique,1986,44.19354839
Mozambique,1987,46.42857143
Mozambique,1988,50.74183976
Mozambique,1989,39.83050847
Mozambique,1990,37.44493392
Mozambique,1991,31.42250531
Mozambique,1992,21.875
Mozambique,1993,12.24489796
Mozambique,1994,7.341772152
Mozambique,1995,7.107843137
Mozambique,1996,5.672268908
Mozambique,1997,2.786069652
Mozambique,1998,0.393356643
Mozambique,1999,0.311284047
Mozambique,2000,0.45379538
Mozambique,2001,0.370214556
Mozambique,2002,0.298930145
Mozambique,2003,0.339231686
Mozambique,2004,0.392692505
Mozambique,2005,0.158073015
Mozambique,2006,0.135712832
Mozambique,2007,0.080865887
Mozambique,2008,0.085939049
Mozambique,2009,0.076637387
Mozambique,2010,0.11400456
Mozambique,2011,0.118835413
Mozambique,2012,0.138467625
Mozambique,2013,2.343068144
Mozambique,2014,8.842425609
Myanmar,1971,30.96960926
Myanmar,1972,28.44036697
Myanmar,1973,29.84165652
Myanmar,1974,32.86052009
Myanmar,1975,42.02453988
Myanmar,1976,41.48351648
Myanmar,1977,39.79848866
Myanmar,1978,40.78841512
Myanmar,1979,42.53731343
Myanmar,1980,46.46940148
Myanmar,1981,38.35125448
Myanmar,1982,40.27061856
Myanmar,1983,40.71641791
Myanmar,1984,46.50793651
Myanmar,1985,52.66635205
Myanmar,1986,53.5857461
Myanmar,1987,55.86206897
Myanmar,1988,57.99640611
Myanmar,1989,50.28067362
Myanmar,1990,51.85633575
Myanmar,1991,53.67949197
Myanmar,1992,49.33244326
Myanmar,1993,49.63072378
Myanmar,1994,55.0918197
Myanmar,1995,59.95067818
Myanmar,1996,58.1495564
Myanmar,1997,62.06974128
Myanmar,1998,77.07175646
Myanmar,1999,77.62448804
Myanmar,2000,63.03243454
Myanmar,2001,61.14310087
Myanmar,2002,58.34648777
Myanmar,2003,61.75115207
Myanmar,2004,57.06899626
Myanmar,2005,50.18284574
Myanmar,2006,46.0577547
Myanmar,2007,43.44428817
Myanmar,2008,38.5231048
Myanmar,2009,24.52613441
Myanmar,2010,32.32135755
Myanmar,2011,23.81434941
Myanmar,2012,27.63697354
Myanmar,2013,27.95786723
Myanmar,2014,37.63509218
Namibia,1991,4.823614111
Namibia,1992,1.794871795
Namibia,1993,17.13796058
Namibia,1994,23.11212815
Namibia,1995,3.15969257
Namibia,1996,4.367301232
Namibia,1997,4.984423676
Namibia,1998,2.649656526
Namibia,1999,3.308519438
Namibia,2000,0.781805259
Namibia,2001,0
Namibia,2002,0.419874038
Namibia,2003,0.140745954
Namibia,2004,0.870195794
Namibia,2005,0.240963855
Namibia,2006,5.853051059
Namibia,2007,2.157360406
Namibia,2008,11.25954198
Namibia,2009,5.436241611
Namibia,2010,4.444444444
Namibia,2011,1.818181818
Namibia,2012,2.191113816
Namibia,2013,4.432757325
Namibia,2014,0.867823765
Nepal,1971,22.09302326
Nepal,1972,21.4953271
Nepal,1973,22.11538462
Nepal,1974,14.28571429
Nepal,1975,14.77272727
Nepal,1976,9.79020979
Nepal,1977,11.46496815
Nepal,1978,12.06896552
Nepal,1979,11.91709845
Nepal,1980,6.451612903
Nepal,1981,3.95256917
