Entity,Year,Child mortality (Gapminder (2013))
Estonia,1801,362.15
Estonia,1802,362.15
Estonia,1803,362.15
Estonia,1804,362.15
Estonia,1805,362.15
Estonia,1806,362.15
Estonia,1807,362.15
Estonia,1808,362.15
Estonia,1809,362.15
Estonia,1810,362.15
Estonia,1811,362.15
Estonia,1812,362.15
Estonia,1813,362.15
Estonia,1814,362.15
Estonia,1815,362.15
Estonia,1816,362.15
Estonia,1817,362.15
Estonia,1818,362.15
Estonia,1819,362.15
Estonia,1820,362.15
Estonia,1821,362.15
Estonia,1822,362.15
Estonia,1823,362.15
Estonia,1824,362.15
Estonia,1825,362.15
Estonia,1826,362.15
Estonia,1827,362.15
Estonia,1828,362.15
Estonia,1829,362.15
Estonia,1830,362.15
Estonia,1831,362.15
Estonia,1832,362.15
Estonia,1833,362.15
Estonia,1834,362.15
Estonia,1835,362.15
Estonia,1836,362.15
Estonia,1837,362.15
Estonia,1838,362.15
Estonia,1839,362.15
Estonia,1840,362.15
Estonia,1841,362.15
Estonia,1842,362.15
Estonia,1843,362.15
Estonia,1844,362.15
Estonia,1845,362.15
Estonia,1846,362.15
Estonia,1847,362.15
Estonia,1848,362.15
Estonia,1849,362.15
Estonia,1850,362.15
Estonia,1851,362.15
Estonia,1852,362.15
Estonia,1853,362.15
Estonia,1854,362.15
Estonia,1855,362.15
Estonia,1856,362.15
Estonia,1857,362.15
Estonia,1858,362.15
Estonia,1859,362.15
Estonia,1860,362.15
Estonia,1861,359.8
Estonia,1862,357.45
Estonia,1863,356.28
Estonia,1864,353.98
Estonia,1865,351.67
Estonia,1866,349.37
Estonia,1867,348.22
Estonia,1868,345.92
Estonia,1869,343.64
Estonia,1870,341.38
Estonia,1871,340.25
Estonia,1872,337.99
Estonia,1873,335.73
Estonia,1874,333.47
Estonia,1875,332.37
Estonia,1876,330.15
Estonia,1877,327.93
Estonia,1878,325.72
Estonia,1879,324.61
Estonia,1880,322.4
Estonia,1881,320.22
Estonia,1882,318.04
Estonia,1883,316.96
Estonia,1884,314.78
Estonia,1885,312.61
Estonia,1886,310.45
Estonia,1887,309.38
Estonia,1888,307.25
Estonia,1889,305.11
Estonia,1890,302.98
Estonia,1891,301.91
Estonia,1892,299.8
Estonia,1893,297.7
Estonia,1894,295.6
Estonia,1895,294.52
Estonia,1896,292.38
Estonia,1897,290.21
Estonia,1898,290.1
Estonia,1899,288.91
Estonia,1900,288.71
Estonia,1901,284.35
Estonia,1902,279.96
Estonia,1903,275.59
Estonia,1904,271.2
Estonia,1905,266.81
Estonia,1906,263.41
Estonia,1907,259
Estonia,1908,254.61
Estonia,1909,250.23
Estonia,1910,245.84
Estonia,1911,241.51
Estonia,1912,237.19
Estonia,1913,232.91
Estonia,1914,228.69
Estonia,1915,224.48
Estonia,1916,220.35
Estonia,1917,217.14
Estonia,1918,213.06
Estonia,1919,209.05
Estonia,1920,205.06
Estonia,1921,201.13
Estonia,1922,197.23
Estonia,1923,193.36
Estonia,1924,190.38
Estonia,1925,186.57
Estonia,1926,183.63
Estonia,1927,179.92
Estonia,1928,177.04
Estonia,1929,173.4
Estonia,1930,170.59
Estonia,1931,167.01
Estonia,1932,164.26
Estonia,1933,160.76
Estonia,1934,158.05
Estonia,1935,154.62
Estonia,1936,150.48
Estonia,1937,145.66
Estonia,1938,141.63
Estonia,1939,137.68
Estonia,1940,133.04
Estonia,1941,129.21
Estonia,1942,125.4
Estonia,1943,121
Estonia,1944,117.31
Estonia,1945,113.03
Estonia,1946,109.47
Estonia,1947,105.97
Estonia,1948,101.89
Estonia,1949,98.5
Estonia,1959,44.89
Estonia,1960,45.06
Estonia,1961,39.87
Estonia,1962,35.88
Estonia,1963,35.58
Estonia,1964,36.22
Estonia,1965,29.98
Estonia,1966,28.76
Estonia,1967,27.82
Estonia,1968,28
Estonia,1969,25.93
Estonia,1970,27.16
Estonia,1971,26.31
Estonia,1972,24.14
Estonia,1973,24.33
Estonia,1974,26.68
Estonia,1975,26.22
Estonia,1976,26.44
Estonia,1977,27.2
Estonia,1978,25.52
Estonia,1979,27.69
Estonia,1980,27.1
Estonia,1981,26.2
Estonia,1982,25.3
Estonia,1983,24.5
Estonia,1984,23.8
Estonia,1985,23.1
Estonia,1986,22.5
Estonia,1987,22
Estonia,1988,21.5
Estonia,1989,20.9
Estonia,1990,20.2
Estonia,1991,19.5
Estonia,1992,18.6
Estonia,1993,17.8
Estonia,1994,16.8
Estonia,1995,15.8
Estonia,1996,14.8
Estonia,1997,13.8
Estonia,1998,12.8
Estonia,1999,11.9
Estonia,2000,11
Estonia,2001,10.2
Estonia,2002,9.4
Estonia,2003,8.6
Estonia,2004,7.9
Estonia,2005,7.3
Estonia,2006,6.6
Estonia,2007,6.1
Estonia,2008,5.5
Estonia,2009,5
Estonia,2010,4.5
Estonia,2011,4.1
Estonia,2012,3.7
Estonia,2013,3.4
Ethiopia,1800,447.88
Ethiopia,1801,447.88
Ethiopia,1802,447.88
Ethiopia,1803,447.88
Ethiopia,1804,447.88
Ethiopia,1805,447.88
Ethiopia,1806,447.88
Ethiopia,1807,447.88
Ethiopia,1808,447.88
Ethiopia,1809,447.88
Ethiopia,1810,447.88
Ethiopia,1811,447.88
Ethiopia,1812,447.88
Ethiopia,1813,447.88
Ethiopia,1814,447.88
Ethiopia,1815,447.88
Ethiopia,1816,447.88
Ethiopia,1817,447.88
Ethiopia,1818,447.88
Ethiopia,1819,447.88
Ethiopia,1820,447.88
Ethiopia,1821,447.88
Ethiopia,1822,447.88
Ethiopia,1823,447.88
Ethiopia,1824,447.88
Ethiopia,1825,447.88
Ethiopia,1826,447.88
Ethiopia,1827,447.88
Ethiopia,1828,447.88
Ethiopia,1829,447.88
Ethiopia,1830,447.88
Ethiopia,1831,447.88
Ethiopia,1832,447.88
Ethiopia,1833,447.88
Ethiopia,1834,447.88
Ethiopia,1835,447.88
Ethiopia,1836,447.88
Ethiopia,1837,447.88
Ethiopia,1838,447.88
Ethiopia,1839,447.88
Ethiopia,1840,447.88
Ethiopia,1841,447.88
Ethiopia,1842,447.88
Ethiopia,1843,447.88
Ethiopia,1844,447.88
Ethiopia,1845,447.88
Ethiopia,1846,447.88
Ethiopia,1847,447.88
Ethiopia,1848,447.88
Ethiopia,1849,447.88
Ethiopia,1850,447.88
Ethiopia,1851,447.88
Ethiopia,1852,447.88
Ethiopia,1853,447.88
Ethiopia,1854,447.88
Ethiopia,1855,447.88
Ethiopia,1856,447.88
Ethiopia,1857,447.88
Ethiopia,1858,447.88
Ethiopia,1859,447.88
Ethiopia,1860,447.88
Ethiopia,1861,447.88
Ethiopia,1862,447.88
Ethiopia,1863,447.88
Ethiopia,1864,447.88
Ethiopia,1865,447.88
Ethiopia,1866,447.88
Ethiopia,1867,447.88
Ethiopia,1868,447.88
Ethiopia,1869,447.88
Ethiopia,1870,447.88
Ethiopia,1871,447.88
Ethiopia,1872,447.88
Ethiopia,1873,447.88
Ethiopia,1874,447.88
Ethiopia,1875,447.88
Ethiopia,1876,447.88
Ethiopia,1877,447.88
Ethiopia,1878,447.88
Ethiopia,1879,447.88
Ethiopia,1880,447.88
Ethiopia,1881,447.88
Ethiopia,1882,447.88
Ethiopia,1883,447.88
Ethiopia,1884,447.88
Ethiopia,1885,447.88
Ethiopia,1886,447.88
Ethiopia,1887,447.88
Ethiopia,1888,447.88
Ethiopia,1889,447.88
Ethiopia,1890,447.88
Ethiopia,1891,447.88
Ethiopia,1892,447.88
Ethiopia,1893,447.88
Ethiopia,1894,447.87
Ethiopia,1895,447.83
Ethiopia,1896,447.76
Ethiopia,1897,447.64
Ethiopia,1898,447.47
Ethiopia,1899,447.22
Ethiopia,1900,446.91
Ethiopia,1901,446.52
Ethiopia,1902,446.07
Ethiopia,1903,445.54
Ethiopia,1904,444.95
Ethiopia,1905,444.28
Ethiopia,1906,443.54
Ethiopia,1907,442.74
Ethiopia,1908,441.86
Ethiopia,1909,440.93
Ethiopia,1910,439.95
Ethiopia,1911,438.93
Ethiopia,1912,437.89
Ethiopia,1913,436.84
Ethiopia,1914,435.79
Ethiopia,1915,434.74
Ethiopia,1916,433.69
Ethiopia,1917,432.64
Ethiopia,1918,431.59
Ethiopia,1919,430.54
Ethiopia,1920,429.48
Ethiopia,1921,428.43
Ethiopia,1922,427.38
Ethiopia,1923,426.33
Ethiopia,1924,425.28
Ethiopia,1925,424.23
Ethiopia,1926,423.18
Ethiopia,1927,422.13
Ethiopia,1928,421.08
Ethiopia,1929,420.03
Ethiopia,1930,418.98
Ethiopia,1931,417.92
Ethiopia,1932,416.87
Ethiopia,1933,415.82
Ethiopia,1934,414.77
Ethiopia,1935,413.72
Ethiopia,1936,412.67
Ethiopia,1937,411.62
Ethiopia,1938,410.57
Ethiopia,1939,409.52
Ethiopia,1940,408.47
Ethiopia,1941,407.41
Ethiopia,1942,406.36
Ethiopia,1943,405.31
Ethiopia,1944,404.26
Ethiopia,1945,403.21
Ethiopia,1946,393.7
Ethiopia,1947,384.34
Ethiopia,1948,374.03
Ethiopia,1949,365.07
Ethiopia,1950,356.25
Ethiopia,1951,353.1
Ethiopia,1952,348.86
Ethiopia,1953,343.13
Ethiopia,1954,335.97
Ethiopia,1955,328.47
Ethiopia,1956,319.64
Ethiopia,1966,241.1
Ethiopia,1967,240.9
Ethiopia,1968,240.5
Ethiopia,1969,240.6
Ethiopia,1970,240.4
Ethiopia,1971,240.2
Ethiopia,1972,240.1
Ethiopia,1973,240.1
Ethiopia,1974,240.3
Ethiopia,1975,240.6
Ethiopia,1976,241.5
Ethiopia,1977,242.2
Ethiopia,1978,242.6
Ethiopia,1979,242.3
Ethiopia,1980,241.3
Ethiopia,1981,239.1
Ethiopia,1982,235.8
Ethiopia,1983,231.8
Ethiopia,1984,227.3
Ethiopia,1985,223
Ethiopia,1986,219.2
Ethiopia,1987,215.7
Ethiopia,1988,212.3
Ethiopia,1989,208.8
Ethiopia,1990,205
Ethiopia,1991,200.6
Ethiopia,1992,195.5
Ethiopia,1993,189.2
Ethiopia,1994,182.3
Ethiopia,1995,175.3
Ethiopia,1996,168.4
Ethiopia,1997,161.9
Ethiopia,1998,156.3
Ethiopia,1999,151.1
Ethiopia,2000,145.5
Ethiopia,2001,139.6
Ethiopia,2002,132.8
Ethiopia,2003,125.4
Ethiopia,2004,117.6
Ethiopia,2005,109.5
Ethiopia,2006,101.5
Ethiopia,2007,94
Ethiopia,2008,87
Ethiopia,2009,80.8
Ethiopia,2010,75.6
Ethiopia,2011,71.3
Ethiopia,2012,67.6
Ethiopia,2013,64.4
Fiji,1800,498.88
Fiji,1801,498.88
Fiji,1802,498.88
Fiji,1803,498.88
Fiji,1804,498.88
Fiji,1805,498.88
Fiji,1806,498.88
Fiji,1807,498.88
Fiji,1808,498.88
Fiji,1809,498.88
Fiji,1810,498.88
Fiji,1811,498.88
Fiji,1812,498.88
Fiji,1813,498.88
Fiji,1814,498.88
Fiji,1815,498.88
Fiji,1816,498.88
Fiji,1817,498.88
Fiji,1818,498.88
Fiji,1819,498.88
Fiji,1820,498.88
Fiji,1821,498.88
Fiji,1822,498.88
Fiji,1823,498.88
Fiji,1824,498.88
Fiji,1825,498.88
Fiji,1826,498.88
Fiji,1827,498.88
Fiji,1828,498.88
Fiji,1829,498.88
Fiji,1830,498.88
Fiji,1831,498.88
Fiji,1832,498.88
Fiji,1833,498.88
Fiji,1834,498.88
Fiji,1835,498.88
Fiji,1836,498.88
Fiji,1837,498.88
Fiji,1838,498.88
Fiji,1839,498.88
Fiji,1840,498.88
Fiji,1841,498.88
Fiji,1842,498.88
Fiji,1843,498.88
Fiji,1844,498.88
Fiji,1845,498.88
Fiji,1846,498.88
Fiji,1847,498.88
Fiji,1848,498.88
Fiji,1849,498.88
Fiji,1850,498.88
Fiji,1851,498.88
Fiji,1852,498.88
Fiji,1853,498.88
Fiji,1854,498.88
Fiji,1855,498.88
Fiji,1856,498.88
Fiji,1857,498.88
Fiji,1858,498.88
Fiji,1859,498.88
Fiji,1860,498.88
Fiji,1861,498.88
Fiji,1862,498.88
Fiji,1863,498.88
Fiji,1864,498.88
Fiji,1865,498.88
Fiji,1866,498.88
Fiji,1867,498.88
Fiji,1868,498.88
Fiji,1869,498.88
Fiji,1870,498.88
Fiji,1871,498.88
Fiji,1872,498.88
Fiji,1873,498.88
Fiji,1874,498.88
Fiji,1875,498.88
Fiji,1876,498.88
Fiji,1877,498.88
Fiji,1878,498.88
Fiji,1879,498.88
Fiji,1880,498.88
Fiji,1881,498.88
Fiji,1882,498.88
Fiji,1883,498.88
Fiji,1884,498.88
Fiji,1885,498.88
Fiji,1886,498.88
Fiji,1887,498.88
Fiji,1888,498.88
Fiji,1889,498.88
Fiji,1890,498.88
Fiji,1891,498.88
Fiji,1892,498.88
Fiji,1893,498.88
Fiji,1894,498.87
Fiji,1895,498.83
Fiji,1896,498.75
Fiji,1897,498.62
Fiji,1898,498.43
Fiji,1899,498.15
Fiji,1900,497.8
Fiji,1901,497.37
Fiji,1902,496.86
Fiji,1903,496.28
Fiji,1904,495.62
Fiji,1905,494.87
Fiji,1906,494.05
Fiji,1907,493.16
Fiji,1908,492.18
Fiji,1909,491.14
Fiji,1910,490.05
Fiji,1911,488.92
Fiji,1912,487.76
Fiji,1913,486.59
Fiji,1914,485.42
Fiji,1915,484.25
Fiji,1916,483.08
Fiji,1917,481.91
Fiji,1918,480.74
Fiji,1919,479.56
Fiji,1920,478.39
Fiji,1921,477.22
Fiji,1922,476.05
Fiji,1923,474.88
Fiji,1924,473.71
Fiji,1925,472.54
Fiji,1926,457.55
Fiji,1927,442.96
Fiji,1928,428.76
Fiji,1929,414.94
Fiji,1930,401.46
Fiji,1931,388.33
Fiji,1932,375.51
Fiji,1933,363
Fiji,1934,350.8
Fiji,1935,338.86
Fiji,1936,327.21
Fiji,1937,315.82
Fiji,1938,304.68
Fiji,1939,293.79
Fiji,1940,283.13
Fiji,1950,120
Fiji,1951,114.9
Fiji,1952,109.5
Fiji,1953,104.1
Fiji,1954,98.7
Fiji,1955,93.6
Fiji,1956,88.6
Fiji,1957,84
Fiji,1958,79.7
Fiji,1959,75.9
Fiji,1960,72.5
Fiji,1961,69.4
Fiji,1962,66.7
Fiji,1963,64.4
Fiji,1964,62.3
Fiji,1965,60.5
Fiji,1966,59
Fiji,1967,57.7
Fiji,1968,56.7
Fiji,1969,55.9
Fiji,1970,55.3
Fiji,1971,54.9
Fiji,1972,54.4
Fiji,1973,54
Fiji,1974,53.4
Fiji,1975,52.5
Fiji,1976,51.3
Fiji,1977,49.8
Fiji,1978,48
Fiji,1979,46
Fiji,1980,44
Fiji,1981,42
Fiji,1982,40.2
Fiji,1983,38.4
Fiji,1984,36.9
Fiji,1985,35.6
Fiji,1986,34.3
Fiji,1987,33.1
Fiji,1988,32
Fiji,1989,31
Fiji,1990,30
Fiji,1991,29
Fiji,1992,28.1
Fiji,1993,27.4
Fiji,1994,26.8
Fiji,1995,26.4
Fiji,1996,25.9
Fiji,1997,25.5
Fiji,1998,25.1
Fiji,1999,24.8
Fiji,2000,24.4
Fiji,2001,24
Fiji,2002,23.6
Fiji,2003,23.3
Fiji,2004,23.1
Fiji,2005,23
Fiji,2006,23.1
Fiji,2007,23.2
Fiji,2008,23.4
Fiji,2009,23.6
Fiji,2010,23.7
Fiji,2011,23.8
Fiji,2012,23.8
Fiji,2013,23.6
Finland,1800,420.04
Finland,1801,420.04
Finland,1802,420.04
Finland,1803,420.04
Finland,1804,420.04
Finland,1805,420.04
Finland,1806,414.89
Finland,1807,409.79
Finland,1808,404.69
Finland,1809,399.7
Finland,1810,394.71
Finland,1811,389.77
Finland,1812,384.88
Finland,1813,379.99
Finland,1814,375.2
Finland,1815,370.41
Finland,1816,368.01
Finland,1817,364.49
Finland,1818,362.15
Finland,1819,358.63
Finland,1820,355.13
Finland,1821,352.82
Finland,1822,349.37
Finland,1823,347.07
Finland,1824,343.64
Finland,1825,340.25
Finland,1826,344.77
Finland,1827,349.37
Finland,1828,353.98
Finland,1829,357.45
Finland,1830,362.15
Finland,1831,366.84
Finland,1832,371.61
Finland,1833,375.2
Finland,1834,379.99
Finland,1835,384.88
Finland,1836,377.6
Finland,1837,370.41
Finland,1838,364.49
Finland,1839,357.45
Finland,1840,350.52
Finland,1841,343.64
Finland,1842,336.86
Finland,1843,331.26
Finland,1844,324.61
Finland,1845,318.04
Finland,1846,323.5
Finland,1847,330.15
Finland,1848,335.73
Finland,1849,341.38
Finland,1850,348.22
Finland,1851,353.98
Finland,1852,359.8
Finland,1853,366.84
Finland,1854,372.81
Finland,1855,378.8
Finland,1856,382.44
Finland,1866,354.43
Finland,1867,362.47
Finland,1868,636.6
Finland,1869,225.92
Finland,1870,218.46
Finland,1871,225.92
Finland,1872,281.07
Finland,1873,299.15
Finland,1874,294.24
Finland,1875,277.76
Finland,1876,265.2
Finland,1877,261.86
Finland,1878,311.11
Finland,1879,240.93
Finland,1880,288.06
Finland,1881,319.17
Finland,1882,298.72
Finland,1883,263.01
Finland,1884,264.8
Finland,1885,288.08
Finland,1886,287.66
Finland,1887,225.92
Finland,1888,231.76
Finland,1889,234.5
Finland,1890,238.37
Finland,1891,269.39
Finland,1892,293.76
Finland,1893,241.35
Finland,1894,228.75
Finland,1895,202.52
Finland,1896,215.98
Finland,1897,199.56
Finland,1898,207.96
Finland,1899,240.99
Finland,1900,269.6
Finland,1901,256.28
Finland,1902,214.76
Finland,1903,212.26
Finland,1904,201.26
Finland,1905,216.25
Finland,1906,204.98
Finland,1907,194.59
Finland,1908,207.28
Finland,1909,185
Finland,1910,191.21
Finland,1911,182.86
Finland,1912,173.54
Finland,1913,175.2
Finland,1914,166.76
Finland,1915,167.87
Finland,1916,176.74
Finland,1917,191.82
Finland,1918,214.47
Finland,1919,225
Finland,1920,180.44
Finland,1921,140.25
Finland,1922,145.4
Finland,1923,144.82
Finland,1924,157.32
Finland,1925,121.74
Finland,1926,120.11
Finland,1927,139.53
Finland,1928,122.2
Finland,1929,138.56
Finland,1930,106.36
Finland,1931,102.75
Finland,1932,100.12
Finland,1933,106.63
Finland,1934,107.69
Finland,1935,94.3
Finland,1936,93.77
Finland,1937,95.45
Finland,1938,93.4
Finland,1939,99.49
Finland,1940,114.5
Finland,1941,91.25
Finland,1942,75.67
Finland,1943,79.01
Finland,1944,103.53
Finland,1945,98.66
Finland,1946,75.67
Finland,1947,75.48
Finland,1948,64.35
Finland,1949,57.57
Finland,1950,50.96
Finland,1951,42
Finland,1952,40.5
Finland,1953,38.9
Finland,1954,37.3
Finland,1955,35.7
Finland,1956,34
Finland,1957,32.3
Finland,1958,30.4
Finland,1959,28.6
Finland,1960,26.8
Finland,1961,25.2
Finland,1962,23.8
Finland,1963,22.5
Finland,1964,21.3
Finland,1965,20.2
Finland,1966,19.2
Finland,1967,18.4
Finland,1968,17.6
Finland,1969,16.8
Finland,1970,16.1
Finland,1971,15.4
Finland,1972,14.6
Finland,1973,13.8
Finland,1974,13.1
Finland,1975,12.3
Finland,1976,11.4
Finland,1977,10.6
Finland,1978,9.9
Finland,1979,9.2
Finland,1980,8.7
Finland,1981,8.2
Finland,1982,7.9
Finland,1983,7.6
Finland,1984,7.4
Finland,1985,7.3
Finland,1986,7.3
Finland,1987,7.2
Finland,1988,7.1
Finland,1989,6.9
Finland,1990,6.7
Finland,1991,6.4
Finland,1992,6.1
Finland,1993,5.8
Finland,1994,5.5
Finland,1995,5.2
Finland,1996,4.9
Finland,1997,4.7
Finland,1998,4.6
Finland,1999,4.4
Finland,2000,4.3
Finland,2001,4.2
Finland,2002,4.1
Finland,2003,4
Finland,2004,3.9
Finland,2005,3.8
Finland,2006,3.6
Finland,2007,3.5
Finland,2008,3.3
Finland,2009,3.2
Finland,2010,3
Finland,2011,2.9
Finland,2012,2.7
Finland,2013,2.6
France,1800,412.34
France,1801,407.24
France,1802,400.95
France,1803,395.95
France,1804,390.99
France,1805,384.88
France,1806,379.99
France,1816,273.21
France,1817,283.46
France,1818,293.69
France,1819,312.23
France,1820,284.84
France,1821,287.32
France,1822,309.36
France,1823,289.22
France,1824,305.64
France,1825,305.66
France,1826,303.66
France,1827,284.46
France,1828,312.83
France,1829,284.31
France,1830,282.91
France,1831,283.54
France,1832,297.95
France,1833,286.52
France,1834,338.03
France,1835,277.27
France,1836,259.08
France,1837,274.1
France,1838,286.52
France,1839,268.01
France,1840,260.74
France,1841,262.52
France,1842,270.09
France,1843,268.87
France,1844,251.89
France,1845,236.87
France,1846,271.56
France,1847,258.15
France,1848,264.83
France,1849,301.09
France,1850,238.14
France,1851,262.06
France,1852,265.08
France,1853,244.45
France,1854,298
France,1855,278.66
France,1856,268.57
France,1857,285.45
France,1858,282.45
France,1859,347.28
France,1860,243.26
France,1861,291.09
France,1862,258.3
France,1863,275.21
France,1864,264.87
France,1865,283.25
France,1866,253.28
France,1867,263.45
France,1868,288.41
France,1869,273.62
France,1870,300.31
France,1871,343.93
France,1872,254.87
France,1873,266.96
France,1874,241.74
France,1875,245.72
France,1876,240.4
France,1877,237.05
France,1878,249.49
France,1879,235.4
France,1880,257
France,1881,244.14
France,1882,248.36
France,1883,247.89
France,1884,259.99
France,1885,240.22
France,1886,250.02
France,1887,242.63
France,1888,241.77
France,1889,229.48
France,1890,250.64
France,1891,235.51
France,1892,250.17
France,1893,249
France,1894,226.33
France,1895,228.19
France,1896,203.2
France,1897,206.97
France,1898,228.46
France,1899,234.25
France,1900,223.98
France,1901,206.61
France,1902,196.56
France,1903,194.43
France,1904,201.66
France,1905,190.65
France,1906,200.04
France,1907,183.96
France,1908,181.58
France,1909,167.46
France,1910,160.14
France,1911,204.31
France,1912,156.98
France,1913,162.99
France,1914,155.07
France,1915,165.93
France,1916,164.24
France,1917,181
France,1918,221.65
France,1919,177.78
France,1920,167.82
France,1921,155.23
France,1922,119.11
France,1923,133.98
France,1924,118.87
France,1925,127.48
France,1926,134.21
France,1927,117.98
France,1928,126.6
France,1929,130.23
France,1930,109.43
France,1931,104.69
France,1932,106.23
France,1933,100.37
France,1934,97.73
France,1935,91.85
France,1936,92.38
France,1937,89.81
France,1938,89.52
France,1939,85.66
France,1940,115.35
France,1941,94.15
France,1942,96.55
France,1943,101.15
France,1944,105
France,1945,136.31
France,1946,97.32
France,1947,82.75
France,1948,65.1
France,1949,70.16
France,1950,57.2
France,1951,53.4
France,1952,49.8
France,1953,46.3
France,1954,43.1
France,1955,40.2
France,1956,37.4
France,1957,34.8
France,1958,32.4
France,1959,30.3
France,1960,28.5
France,1961,27
France,1962,25.7
France,1963,24.5
France,1964,23.4
France,1965,22.3
France,1966,21.4
France,1967,20.6
France,1968,19.9
France,1969,19.1
France,1970,18.2
France,1971,17.4
France,1972,16.6
France,1973,15.9
France,1974,15.4
France,1975,15
France,1976,14.5
France,1977,13.9
France,1978,13.3
France,1979,12.8
France,1980,12.4
France,1981,11.9
France,1982,11.5
France,1983,11.1
France,1984,10.7
France,1985,10.3
France,1986,10.1
France,1987,9.8
France,1988,9.6
France,1989,9.3
France,1990,9
France,1991,8.6
France,1992,8.1
France,1993,7.6
France,1994,7
France,1995,6.5
France,1996,6.1
France,1997,5.8
France,1998,5.6
France,1999,5.5
France,2000,5.4
France,2001,5.3
France,2002,5.1
France,2003,4.9
France,2004,4.7
France,2005,4.6
France,2006,4.5
France,2007,4.4
France,2008,4.3
France,2009,4.3
France,2010,4.2
France,2011,4.2
France,2012,4.2
France,2013,4.2
Gabon,1800,435.79
Gabon,1801,435.79
Gabon,1802,435.79
Gabon,1803,435.79
Gabon,1804,435.79
Gabon,1805,435.79
Gabon,1806,435.79
Gabon,1807,435.79
Gabon,1808,435.79
Gabon,1809,435.79
Gabon,1810,435.79
Gabon,1811,435.79
Gabon,1812,435.79
Gabon,1813,435.79
Gabon,1814,435.79
Gabon,1815,435.79
Gabon,1816,435.79
Gabon,1817,435.79
Gabon,1818,435.79
Gabon,1819,435.79
Gabon,1820,435.79
Gabon,1821,435.79
Gabon,1822,435.79
Gabon,1823,435.79
Gabon,1824,435.79
Gabon,1825,435.79
Gabon,1826,435.79
Gabon,1827,435.79
Gabon,1828,435.79
Gabon,1829,435.79
Gabon,1830,435.79
Gabon,1831,435.79
Gabon,1832,435.79
Gabon,1833,435.79
Gabon,1834,435.79
Gabon,1835,435.79
Gabon,1836,435.79
Gabon,1837,435.79
Gabon,1838,435.79
Gabon,1839,435.79
Gabon,1840,435.79
Gabon,1841,435.79
Gabon,1842,435.79
Gabon,1843,435.79
Gabon,1844,435.79
Gabon,1845,435.79
Gabon,1846,435.79
Gabon,1847,435.79
Gabon,1848,435.79
Gabon,1849,435.79
Gabon,1850,435.79
Gabon,1851,435.79
Gabon,1852,435.79
Gabon,1853,435.79
Gabon,1854,435.79
Gabon,1855,435.79
Gabon,1856,435.79
Gabon,1857,435.79
Gabon,1858,435.79
Gabon,1859,435.79
Gabon,1860,435.79
Gabon,1861,435.79
Gabon,1862,435.79
Gabon,1863,435.79
Gabon,1864,435.79
Gabon,1865,435.79
Gabon,1866,435.79
Gabon,1867,435.79
Gabon,1868,435.79
Gabon,1869,435.79
Gabon,1870,435.79
Gabon,1871,435.79
Gabon,1872,435.79
Gabon,1873,435.79
Gabon,1874,435.79
Gabon,1875,435.79
Gabon,1876,435.79
Gabon,1877,435.79
Gabon,1878,435.79
Gabon,1879,435.79
Gabon,1880,435.79
Gabon,1881,435.79
Gabon,1882,435.79
Gabon,1883,435.79
Gabon,1884,435.79
Gabon,1885,435.79
Gabon,1886,435.79
Gabon,1887,435.79
Gabon,1888,435.79
Gabon,1889,435.79
Gabon,1890,435.79
Gabon,1891,435.79
Gabon,1892,435.79
Gabon,1893,435.79
Gabon,1894,435.78
Gabon,1895,435.75
Gabon,1896,435.68
Gabon,1897,435.57
Gabon,1898,435.39
Gabon,1899,435.16
Gabon,1900,434.85
Gabon,1901,434.47
Gabon,1902,434.03
Gabon,1903,433.52
Gabon,1904,432.94
Gabon,1905,432.29
Gabon,1906,431.58
Gabon,1907,430.79
Gabon,1908,429.94
Gabon,1909,429.03
Gabon,1910,428.08
Gabon,1911,427.09
Gabon,1912,426.08
Gabon,1913,425.05
Gabon,1914,424.03
Gabon,1915,423.01
Gabon,1916,421.99
Gabon,1917,420.96
Gabon,1918,419.94
Gabon,1919,418.92
Gabon,1920,417.9
Gabon,1921,416.87
Gabon,1922,415.85
Gabon,1923,414.83
Gabon,1924,413.81
Gabon,1925,412.78
Gabon,1926,411.76
Gabon,1927,410.74
Gabon,1928,409.72
Gabon,1929,408.69
Gabon,1930,407.67
Gabon,1931,406.65
Gabon,1932,405.62
Gabon,1933,404.6
Gabon,1934,403.58
Gabon,1935,402.56
Gabon,1936,401.53
Gabon,1937,400.51
Gabon,1938,399.49
Gabon,1939,398.47
Gabon,1940,397.44
Gabon,1941,396.42
Gabon,1942,395.4
Gabon,1943,394.38
Gabon,1944,393.35
Gabon,1945,392.33
Gabon,1946,378.33
Gabon,1947,365.85
Gabon,1948,352.56
Gabon,1949,339.62
Gabon,1950,326.99
Gabon,1951,324.05
Gabon,1952,316.97
Gabon,1953,310.61
Gabon,1954,304.94
Gabon,1955,298.93
Gabon,1956,293.61
Gabon,1957,287.96
Gabon,1958,281.98
Gabon,1959,276.11
Gabon,1960,270.28
Gabon,1961,264.5
Gabon,1962,257.02
Gabon,1963,249.62
Gabon,1964,240.64
Gabon,1965,231.8
Gabon,1966,221.52
Gabon,1967,211.47
Gabon,1968,202.71
Gabon,1978,124.4
Gabon,1979,120.3
Gabon,1980,116.3
Gabon,1981,112.4
Gabon,1982,108.8
Gabon,1983,105.5
Gabon,1984,102.6
Gabon,1985,100
Gabon,1986,97.9
Gabon,1987,96.1
Gabon,1988,94.7
Gabon,1989,93.6
